day,timestamp,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL,PEBBLES_XS,ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW
2,532500,10541.0,10192.5,9476.5,11850.0,10109.0,8905.0,9305.5,9097.0,11234.0,10061.5,9190.0,8950.0,11681.5,9695.5,10482.5,8691.0,9824.5,9877.5,10408.5,9827.5,10023.5,9980.5,10127.5,11005.0,8863.0,9349.5,9010.0,10761.0,10355.0,10141.5,10823.0,10486.5,9700.0,10441.5,9669.5,10121.0,9578.0,9944.5,10377.0,9829.5,9965.5,9208.0,9833.5,9566.0,9949.5,9026.5,10206.5,9427.5,11135.0,10624.0
2,532600,10547.0,10206.5,9467.0,11834.0,10127.5,8908.0,9288.0,9099.0,11227.0,10046.5,9190.0,8960.0,11687.5,9690.5,10497.0,8674.0,9815.0,9886.5,10416.5,9835.5,10025.5,9968.5,10104.5,11041.5,8860.0,9346.5,8990.0,10747.0,10368.0,10138.5,10818.0,10493.5,9694.5,10438.5,9676.5,10120.5,9577.5,9940.5,10380.5,9828.5,9968.5,9204.0,9854.0,9559.5,9946.5,9033.0,10216.5,9440.0,11140.5,10628.0
2,532700,10548.0,10233.5,9469.5,11831.5,10152.0,8913.0,9291.0,9129.0,11225.0,10056.5,9190.0,8970.0,11659.0,9695.5,10485.5,8678.0,9831.5,9888.5,10402.5,9846.5,10012.5,9961.5,10096.0,11052.5,8878.0,9348.5,8980.0,10756.0,10373.0,10128.0,10803.5,10513.0,9690.5,10443.5,9699.5,10117.5,9579.5,9934.5,10385.5,9832.5,9984.5,9209.0,9863.5,9553.5,9949.5,9024.0,10224.5,9451.0,11137.0,10631.0
2,532800,10535.0,10235.5,9473.0,11853.5,10148.0,8912.0,9285.0,9127.5,11219.0,10065.5,9200.0,8970.0,11663.5,9683.5,10504.5,8676.0,9848.5,9890.5,10423.5,9853.5,10011.5,9946.5,10108.5,11066.0,8866.5,9331.5,8980.0,10761.0,10371.0,10130.0,10807.0,10514.5,9682.0,10447.5,9690.0,10118.5,9572.5,9947.5,10373.5,9829.5,9997.5,9207.0,9855.5,9549.0,9961.5,9015.0,10221.5,9455.0,11133.5,10630.0
2,532900,10571.0,10236.5,9467.5,11868.0,10141.5,8899.0,9271.0,9121.0,11232.0,10046.5,9210.0,8960.0,11655.5,9674.5,10513.5,8671.5,9844.5,9873.0,10423.5,9857.5,10000.5,9946.5,10123.5,11051.0,8878.5,9313.5,8980.0,10772.0,10376.5,10153.5,10821.0,10516.5,9694.5,10445.5,9675.0,10120.5,9568.5,9957.5,10364.0,9826.5,9994.5,9200.0,9849.0,9563.5,9980.5,8995.5,10211.5,9451.0,11135.0,10630.0
2,533000,10575.0,10238.5,9465.0,11872.0,10124.5,8899.0,9276.5,9138.5,11255.0,10048.5,9200.0,8960.0,11650.5,9686.5,10526.0,8670.5,9839.5,9842.5,10439.0,9872.5,9989.5,9937.0,10129.5,11085.0,8859.0,9314.5,8980.0,10774.0,10356.5,10163.5,10822.5,10512.0,9681.5,10431.5,9692.5,10123.5,9571.0,9946.5,10376.5,9824.0,10022.0,9207.5,9851.5,9546.0,9977.5,8993.5,10219.5,9464.0,11137.5,10644.0
2,533100,10569.0,10235.0,9466.0,11869.5,10114.5,8882.0,9294.5,9147.0,11259.0,10062.5,9200.0,8950.0,11645.5,9686.0,10529.0,8669.5,9844.5,9860.5,10433.5,9864.5,9971.5,9932.5,10122.5,11118.0,8855.0,9310.5,8980.0,10779.0,10354.0,10167.5,10821.0,10524.0,9667.0,10413.0,9674.5,10116.5,9577.5,9939.5,10385.0,9831.0,10031.0,9203.5,9859.5,9537.0,9979.5,8994.0,10221.0,9465.0,11140.0,10652.0
2,533200,10573.0,10225.5,9450.5,11883.5,10117.5,8888.0,9289.0,9139.0,11250.0,10068.5,9200.0,8950.0,11625.5,9671.5,10548.5,8665.5,9848.5,9844.5,10431.5,9868.5,9952.5,9969.5,10132.5,11093.0,8852.0,9313.5,8970.0,10774.0,10348.0,10166.0,10833.0,10543.0,9681.0,10422.5,9677.0,10117.5,9584.0,9931.5,10393.5,9830.5,10020.5,9214.5,9872.5,9540.5,9973.5,9002.0,10230.5,9462.0,11122.0,10653.0
2,533300,10584.0,10223.5,9446.0,11878.5,10122.5,8872.5,9281.5,9124.0,11240.0,10059.5,9190.0,8950.0,11620.5,9659.5,10557.0,8667.0,9846.5,9833.5,10454.0,9872.5,9943.5,9982.5,10153.0,11042.0,8879.0,9311.5,9000.0,10776.0,10345.0,10162.0,10848.5,10553.0,9678.5,10436.0,9667.0,10121.0,9588.0,9927.5,10397.0,9827.5,10008.5,9213.5,9877.5,9532.0,9963.5,8997.0,10242.0,9477.0,11097.0,10660.0
2,533400,10584.5,10212.5,9440.5,11870.5,10129.0,8875.0,9301.0,9153.0,11252.0,10066.5,9190.0,8950.0,11621.5,9642.5,10553.5,8661.5,9846.5,9831.5,10465.5,9856.5,9965.5,9992.5,10164.5,10996.0,8881.0,9310.5,8980.0,10765.0,10324.0,10162.0,10848.5,10571.5,9690.5,10425.5,9659.5,10123.5,9590.5,9922.5,10400.5,9828.5,10005.5,9218.5,9878.5,9547.5,9963.5,9006.0,10247.5,9476.0,11104.0,10655.0
2,533500,10589.0,10218.5,9429.0,11878.5,10129.5,8865.0,9285.0,9159.0,11242.0,10055.5,9200.0,8970.0,11618.5,9655.0,10570.0,8667.0,9845.5,9828.5,10466.0,9866.5,9963.5,9986.5,10171.5,10975.0,8903.0,9326.5,8980.0,10755.0,10316.0,10165.0,10859.0,10586.0,9695.5,10410.5,9644.5,10119.5,9588.0,9923.5,10399.0,9833.0,10022.5,9232.0,9891.5,9543.5,9949.5,9002.0,10242.0,9481.0,11104.0,10632.0
2,533600,10602.0,10223.5,9434.0,11867.5,10139.5,8861.0,9271.0,9167.5,11263.0,10045.5,9190.0,8960.0,11628.5,9656.5,10558.0,8657.0,9853.5,9818.5,10459.5,9866.5,9964.5,9991.5,10150.5,10961.0,8932.5,9323.5,8960.0,10753.0,10318.5,10183.0,10879.5,10596.5,9682.0,10415.5,9643.5,10122.5,9589.0,9926.0,10398.5,9829.5,10016.5,9226.5,9891.5,9544.0,9956.5,9001.0,10239.5,9487.0,11101.0,10620.5
2,533700,10600.0,10237.5,9437.0,11881.5,10136.5,8848.0,9267.5,9177.0,11271.0,10058.5,9190.0,8960.0,11640.5,9656.0,10556.0,8650.5,9856.5,9812.5,10443.0,9860.5,9980.5,10040.5,10144.5,10924.0,8911.0,9317.5,8960.0,10777.0,10326.0,10184.5,10868.0,10595.0,9658.0,10417.5,9630.5,10120.5,9590.5,9925.5,10400.5,9830.0,10014.5,9233.0,9904.5,9534.5,9973.5,9013.0,10226.5,9477.0,11095.5,10618.5
2,533800,10585.0,10256.0,9453.0,11855.5,10126.5,8855.0,9296.5,9180.0,11274.0,10060.5,9190.0,8960.0,11656.5,9649.5,10552.0,8647.0,9835.5,9801.5,10449.5,9842.5,9947.5,10029.5,10140.5,10984.0,8898.0,9321.5,8950.0,10772.0,10340.5,10173.0,10863.0,10603.0,9651.5,10423.5,9626.5,10115.5,9587.5,9933.5,10396.0,9833.5,9995.5,9232.5,9904.5,9535.0,9982.5,9005.0,10238.0,9483.0,11089.0,10624.0
2,533900,10586.0,10261.0,9458.5,11848.5,10112.5,8849.5,9311.5,9185.5,11267.0,10055.5,9180.0,8960.0,11654.5,9651.5,10543.5,8647.5,9827.0,9827.5,10438.0,9830.5,9936.5,10032.5,10140.0,10964.0,8927.0,9322.5,8960.0,10785.0,10346.0,10163.5,10855.0,10594.0,9637.5,10426.5,9630.5,10120.5,9581.0,9946.5,10383.0,9830.5,9991.5,9240.0,9903.0,9517.5,9977.5,8998.0,10227.5,9484.5,11071.0,10623.0
2,534000,10603.0,10261.0,9454.0,11861.0,10134.0,8858.0,9316.5,9173.5,11265.0,10065.5,9160.0,8960.0,11650.5,9626.5,10552.5,8650.0,9820.5,9827.5,10446.0,9827.5,9961.5,10014.5,10135.5,10946.0,8942.5,9340.5,8960.0,10767.0,10347.0,10165.5,10858.5,10594.5,9628.5,10418.0,9639.0,10121.5,9582.0,9943.0,10390.0,9831.0,9988.5,9227.0,9899.5,9512.5,9983.5,8986.0,10227.0,9482.0,11082.5,10628.0
2,534100,10592.0,10247.0,9447.0,11873.0,10144.5,8839.0,9327.0,9167.5,11289.0,10074.5,9160.0,8970.0,11620.5,9642.5,10554.0,8638.0,9822.5,9820.5,10449.5,9824.5,9975.5,10022.0,10128.5,10919.5,8954.0,9331.5,8960.0,10748.0,10333.0,10178.5,10852.5,10598.0,9620.5,10422.5,9644.5,10128.5,9581.0,9947.5,10385.0,9823.0,9993.5,9222.0,9889.5,9515.5,9977.5,8999.0,10222.0,9482.5,11079.0,10640.0
2,534200,10583.0,10256.5,9448.0,11874.5,10143.0,8821.0,9310.0,9174.0,11262.0,10052.5,9160.0,8980.0,11621.5,9630.0,10558.0,8648.0,9828.5,9811.5,10452.5,9805.5,9969.5,9995.5,10137.5,10933.5,8963.0,9341.5,8970.0,10748.0,10320.0,10170.5,10862.0,10590.0,9627.0,10418.0,9609.5,10128.0,9575.5,9952.5,10378.5,9823.5,9986.5,9218.0,9896.5,9506.0,9984.5,9003.0,10209.5,9481.0,11082.0,10648.5
2,534300,10581.0,10265.0,9456.0,11893.5,10143.5,8813.0,9295.5,9196.5,11262.5,10053.5,9160.0,8980.0,11614.5,9630.5,10560.5,8648.5,9812.5,9819.5,10469.5,9803.5,9973.5,10021.5,10145.5,10920.0,8939.0,9350.0,8960.0,10760.0,10306.5,10168.5,10861.0,10600.0,9620.0,10431.0,9621.5,10125.5,9572.0,9961.5,10368.0,9826.5,9997.5,9218.0,9896.5,9497.5,9972.5,8999.0,10205.5,9477.0,11097.0,10651.0
2,534400,10594.5,10264.5,9455.0,11890.5,10149.5,8810.0,9288.0,9213.0,11257.0,10075.5,9160.0,8980.0,11600.5,9619.5,10565.0,8638.0,9817.5,9834.5,10477.5,9809.5,9966.5,10009.5,10137.0,10936.0,8951.0,9352.5,8970.0,10743.0,10305.0,10158.5,10872.0,10589.5,9608.5,10436.0,9626.5,10117.0,9577.0,9960.5,10371.0,9833.5,9995.5,9222.0,9909.5,9506.0,9977.5,8998.0,10211.5,9485.5,11114.0,10655.0
2,534500,10595.5,10264.5,9465.5,11888.5,10140.0,8798.0,9285.0,9211.5,11256.0,10109.5,9160.0,8980.0,11602.5,9631.0,10577.0,8630.5,9807.5,9852.5,10463.5,9807.0,9987.0,10006.5,10114.5,10948.0,8944.0,9361.5,8960.0,10749.0,10308.0,10153.5,10882.0,10572.5,9572.5,10443.5,9636.0,10126.5,9571.5,9971.5,10360.5,9825.5,10001.5,9234.5,9894.5,9510.5,9992.5,8981.5,10214.5,9484.5,11108.5,10655.0
2,534600,10599.0,10264.5,9466.5,11895.5,10137.5,8798.0,9292.0,9199.5,11240.0,10136.5,9160.0,8980.0,11584.5,9629.5,10577.0,8625.5,9803.5,9851.0,10442.5,9805.5,9998.5,10019.5,10130.0,10902.0,8950.0,9366.5,8970.0,10746.5,10294.0,10138.0,10868.0,10594.0,9579.5,10452.5,9636.0,10132.5,9572.0,9977.5,10358.0,9818.5,9997.5,9232.0,9885.5,9520.5,10003.5,8968.0,10211.5,9486.5,11113.5,10670.5
2,534700,10595.5,10255.0,9456.5,11870.5,10143.0,8805.0,9299.0,9189.0,11225.0,10142.5,9157.0,8977.0,11573.5,9625.0,10578.5,8630.5,9788.5,9834.0,10418.0,9798.0,10019.5,10010.5,10122.5,10874.0,8974.0,9346.5,8948.5,10749.0,10292.5,10150.0,10879.0,10588.0,9589.0,10442.5,9652.0,10126.5,9562.0,9987.0,10339.0,9815.0,9997.0,9233.5,9887.0,9538.0,10006.0,8968.5,10212.0,9500.0,11127.0,10676.0
2,534800,10622.5,10271.0,9449.0,11875.5,10125.5,8815.0,9310.5,9198.5,11236.0,10124.5,9160.0,9010.0,11569.5,9621.5,10560.5,8633.5,9816.5,9808.5,10420.5,9817.5,10017.5,9996.5,10112.5,10902.0,8971.5,9351.5,8970.0,10750.0,10292.0,10136.0,10875.0,10584.0,9602.5,10442.5,9653.5,10127.5,9569.5,9980.5,10348.5,9822.0,9989.5,9234.0,9896.5,9546.5,9989.5,8981.5,10219.5,9509.5,11121.0,10669.0
2,534900,10623.5,10283.5,9446.5,11893.0,10101.5,8812.0,9312.0,9187.0,11264.0,10107.5,9153.0,9033.0,11559.0,9655.5,10560.5,8636.0,9810.0,9796.5,10442.5,9824.0,10004.5,10019.5,10119.0,10903.5,8954.0,9371.0,8981.5,10765.0,10296.0,10130.0,10884.5,10590.5,9587.5,10440.0,9658.5,10124.5,9579.5,9977.5,10360.0,9834.5,9977.5,9229.0,9897.5,9540.0,10012.5,8997.0,10232.5,9534.5,11133.5,10666.0
2,535000,10621.5,10267.5,9431.0,11875.5,10105.5,8825.0,9319.5,9208.0,11290.0,10115.5,9140.0,9030.0,11548.5,9656.5,10545.0,8630.5,9802.5,9784.5,10442.0,9816.5,10015.5,10026.5,10125.0,10908.0,8925.0,9367.5,8970.0,10757.0,10298.5,10141.5,10882.0,10591.5,9586.5,10451.5,9653.0,10120.5,9571.5,9976.5,10355.5,9828.5,9969.5,9233.0,9877.5,9544.0,10013.5,9010.0,10244.5,9531.5,11135.0,10673.0
2,535100,10646.0,10264.5,9416.0,11883.5,10105.0,8819.0,9356.0,9224.5,11316.0,10132.5,9137.0,9037.0,11558.5,9673.0,10538.0,8599.5,9783.0,9791.0,10447.0,9792.0,10017.5,10025.5,10103.5,10946.0,8907.0,9362.5,8968.5,10750.5,10288.5,10152.5,10890.0,10621.0,9589.0,10456.5,9631.5,10124.0,9570.5,9967.0,10356.0,9819.0,9977.0,9237.0,9867.0,9532.0,10003.0,9012.0,10239.0,9548.0,11130.5,10669.5
2,535200,10659.0,10247.5,9418.5,11885.0,10119.5,8814.0,9339.0,9223.0,11294.0,10130.5,9140.0,9020.0,11572.5,9698.0,10542.0,8604.0,9791.5,9805.5,10448.5,9786.5,10038.0,9998.5,10099.5,10919.0,8944.5,9359.5,8970.0,10751.0,10302.0,10167.0,10898.0,10629.0,9596.0,10453.5,9635.0,10124.5,9572.5,9973.5,10357.5,9828.5,9981.5,9228.0,9868.5,9523.0,10008.5,9004.0,10231.0,9550.0,11143.5,10667.5
2,535300,10669.0,10230.5,9418.0,11883.5,10130.5,8798.0,9330.5,9213.0,11283.0,10123.5,9150.0,9030.0,11581.0,9691.5,10552.0,8615.5,9797.5,9814.0,10455.5,9779.5,10040.5,10014.5,10078.5,10893.0,8973.0,9364.5,8970.0,10769.0,10313.0,10165.5,10906.0,10632.0,9595.5,10443.5,9615.0,10132.5,9572.0,9976.0,10353.5,9820.5,9988.5,9219.5,9873.5,9524.5,10022.5,9000.0,10229.5,9550.0,11155.0,10664.0
2,535400,10677.0,10226.0,9415.0,11855.5,10132.0,8811.0,9340.5,9197.5,11298.0,10126.5,9150.0,9030.0,11585.5,9702.0,10540.0,8616.5,9819.5,9799.5,10481.0,9772.5,10050.5,10005.5,10087.5,10894.0,8962.5,9363.5,8970.0,10774.0,10303.5,10169.0,10919.0,10645.5,9605.5,10446.5,9619.0,10134.5,9570.0,9977.0,10352.0,9821.5,9971.5,9229.0,9895.5,9516.0,10027.5,8993.0,10213.5,9552.0,11166.0,10645.0
2,535500,10667.5,10235.5,9403.0,11867.5,10124.5,8805.0,9325.5,9166.5,11307.0,10126.0,9150.0,9040.0,11593.5,9705.5,10545.0,8615.5,9826.5,9794.0,10487.5,9779.5,10049.5,9976.5,10076.5,10903.0,8995.0,9370.5,8960.0,10763.0,10297.0,10173.5,10920.0,10644.0,9588.5,10441.5,9614.0,10132.5,9564.0,9980.5,10347.5,9824.0,9970.5,9217.5,9894.5,9530.0,10045.5,8996.0,10203.0,9560.0,11157.0,10654.0
2,535600,10640.0,10232.0,9403.5,11879.5,10103.5,8805.0,9332.0,9170.0,11312.0,10111.5,9160.0,9050.0,11592.5,9715.5,10545.0,8616.5,9821.5,9804.5,10474.5,9778.5,10049.5,9995.5,10072.5,10877.0,9006.0,9393.5,8960.0,10763.0,10291.0,10170.5,10945.5,10642.5,9575.0,10453.5,9622.5,10139.5,9557.0,9993.5,10335.0,9817.5,9984.5,9216.0,9890.5,9522.5,10049.5,9006.5,10190.0,9556.0,11166.0,10659.5
2,535700,10631.0,10231.5,9396.0,11886.5,10096.5,8813.0,9354.0,9176.0,11320.0,10123.5,9170.0,9040.0,11591.5,9714.0,10527.0,8607.0,9809.5,9810.0,10464.5,9768.5,10042.5,10018.5,10073.5,10839.0,9027.0,9408.5,8970.0,10734.0,10294.0,10170.5,10926.0,10652.0,9573.5,10452.5,9629.5,10137.5,9555.0,9998.5,10331.0,9821.5,9998.5,9207.0,9893.5,9508.5,10047.5,9005.0,10181.5,9566.0,11162.0,10659.5
2,535800,10635.0,10235.5,9400.0,11899.5,10110.5,8823.5,9354.5,9191.5,11301.0,10120.5,9160.0,9050.0,11604.5,9719.5,10542.0,8601.0,9790.5,9802.5,10458.5,9755.5,10047.5,10040.5,10092.5,10799.0,9021.0,9414.5,8970.0,10728.0,10298.5,10168.0,10932.5,10635.5,9576.0,10460.5,9622.5,10127.5,9555.0,10003.5,10327.0,9828.5,9995.5,9207.5,9883.5,9502.5,10050.5,8997.5,10183.5,9562.5,11158.0,10673.0
2,535900,10629.0,10225.5,9390.5,11909.5,10105.5,8824.0,9365.5,9180.0,11328.0,10105.5,9160.0,9040.0,11597.5,9728.0,10547.0,8597.5,9794.5,9793.5,10457.5,9769.0,10055.5,10039.5,10125.5,10764.0,9015.0,9430.5,8970.0,10758.0,10314.0,10180.5,10930.0,10634.0,9576.0,10463.0,9622.0,10127.0,9554.5,10005.5,10325.0,9827.0,9998.5,9215.0,9883.5,9499.5,10055.5,8996.5,10186.5,9558.5,11148.0,10673.0
2,536000,10634.0,10227.5,9394.0,11903.0,10114.0,8810.0,9352.5,9185.0,11336.0,10101.5,9150.0,9040.0,11583.5,9732.5,10528.0,8601.5,9799.5,9784.5,10468.5,9758.0,10057.5,10050.5,10133.5,10747.0,9012.0,9436.5,8960.0,10748.0,10316.5,10181.5,10938.0,10644.0,9563.5,10452.5,9617.0,10119.5,9557.0,9996.5,10332.5,9832.5,10004.5,9225.0,9887.5,9495.0,10035.5,9004.0,10213.0,9554.5,11132.5,10685.0
2,536100,10626.5,10195.0,9385.5,11931.0,10132.5,8836.0,9366.0,9202.0,11315.0,10096.5,9150.0,9020.0,11588.5,9731.0,10530.5,8611.5,9799.5,9790.5,10455.0,9742.0,10039.5,10064.5,10144.5,10727.0,9024.0,9436.5,8980.0,10731.0,10316.0,10184.0,10934.0,10638.0,9571.5,10447.0,9617.5,10123.5,9565.5,9991.0,10341.0,9828.0,10014.5,9228.0,9898.5,9495.5,10043.5,9010.0,10220.5,9553.0,11133.5,10675.0
2,536200,10639.5,10202.5,9390.0,11965.0,10134.5,8831.5,9392.5,9203.5,11315.0,10097.5,9160.0,9010.0,11578.5,9732.5,10537.5,8619.5,9783.5,9809.0,10463.0,9760.5,10064.5,10065.5,10149.5,10703.5,9016.5,9430.5,8970.0,10727.0,10315.5,10189.5,10939.0,10636.0,9584.5,10460.5,9607.5,10117.5,9563.5,9993.5,10341.5,9831.5,9998.5,9224.0,9911.5,9503.5,10029.5,9011.0,10217.0,9559.0,11139.5,10667.0
2,536300,10644.0,10185.5,9391.0,11954.0,10132.5,8827.0,9399.5,9192.5,11287.0,10067.5,9160.0,9030.0,11589.5,9747.5,10537.0,8620.5,9774.0,9805.0,10464.5,9765.5,10064.5,10071.5,10162.0,10692.0,9010.0,9424.5,8990.0,10723.0,10311.0,10193.0,10964.0,10632.5,9589.0,10454.5,9599.5,10124.0,9568.0,9983.5,10352.5,9825.5,10006.5,9217.0,9911.5,9497.5,10043.5,9025.0,10209.5,9565.0,11133.5,10647.0
2,536400,10648.0,10201.5,9388.5,11944.5,10120.0,8825.0,9416.5,9198.0,11295.0,10072.5,9150.0,9030.0,11604.5,9752.5,10521.0,8625.0,9769.5,9817.5,10468.0,9760.5,10072.5,10082.5,10160.5,10665.0,9019.0,9421.5,8980.0,10712.0,10318.0,10210.5,10972.0,10634.0,9577.0,10475.5,9599.5,10114.5,9564.0,9985.5,10351.5,9834.5,10012.5,9217.0,9923.5,9502.0,10054.5,9026.0,10224.5,9576.5,11126.5,10637.0
2,536500,10648.0,10201.5,9380.5,11938.5,10106.5,8831.0,9434.5,9212.0,11300.0,10076.5,9140.0,9030.0,11618.5,9754.5,10502.0,8618.5,9787.5,9809.5,10481.5,9758.0,10069.5,10068.5,10181.5,10688.0,8992.5,9427.5,8970.0,10717.0,10293.5,10215.0,10966.0,10633.0,9585.5,10495.0,9613.5,10116.0,9569.5,9975.5,10357.0,9831.5,10007.5,9218.5,9924.5,9518.5,10045.5,9019.5,10222.5,9584.5,11124.5,10643.0
2,536600,10652.0,10205.5,9376.0,11937.5,10118.5,8827.0,9449.5,9226.0,11334.0,10082.5,9140.0,9030.0,11621.5,9750.5,10513.0,8607.0,9771.5,9802.5,10459.5,9768.5,10072.5,10058.5,10197.5,10660.0,9011.0,9437.5,8980.0,10716.0,10279.0,10220.0,10967.0,10631.0,9595.0,10495.0,9612.5,10121.5,9578.0,9961.5,10373.0,9826.5,10013.5,9206.0,9926.5,9520.0,10048.5,9018.5,10216.5,9597.5,11131.5,10639.0
2,536700,10656.0,10227.5,9400.5,11931.5,10131.5,8829.0,9453.0,9242.5,11309.0,10072.5,9150.0,9050.0,11618.5,9748.5,10513.0,8609.5,9775.5,9809.5,10449.5,9764.5,10058.5,10053.5,10175.5,10713.0,9000.0,9428.5,8980.0,10708.0,10277.0,10223.0,10950.0,10626.0,9606.5,10487.5,9626.0,10123.5,9579.0,9964.5,10372.0,9824.0,10017.5,9213.5,9932.5,9505.0,10061.5,9024.5,10212.5,9610.5,11134.0,10639.0
2,536800,10654.0,10219.5,9414.0,11964.0,10126.0,8828.0,9447.5,9240.0,11339.0,10084.5,9150.0,9060.0,11626.5,9741.0,10523.0,8616.5,9770.5,9792.5,10436.5,9769.0,10054.5,10070.5,10161.5,10747.0,8967.0,9423.5,8980.0,10699.0,10281.5,10222.0,10937.0,10631.0,9589.5,10483.5,9616.5,10112.0,9578.5,9965.5,10371.0,9835.0,10026.5,9219.5,9911.5,9516.0,10045.5,9031.0,10219.0,9610.0,11131.0,10637.0
2,536900,10656.0,10199.5,9401.0,11969.5,10125.5,8834.0,9457.0,9261.5,11311.0,10078.5,9150.0,9040.0,11639.5,9742.0,10502.0,8624.0,9771.0,9801.5,10433.5,9780.5,10046.5,10075.5,10174.5,10721.0,8982.0,9430.5,8990.0,10702.0,10274.0,10216.0,10935.0,10637.0,9599.5,10484.0,9629.0,10124.5,9575.0,9969.5,10365.0,9824.5,10025.5,9212.5,9925.5,9500.0,10052.5,9032.0,10213.5,9597.5,11130.5,10627.5
2,537000,10663.0,10194.5,9412.0,11970.5,10118.5,8837.0,9479.0,9254.5,11319.0,10034.5,9150.0,9060.0,11650.5,9736.5,10488.5,8646.5,9772.5,9814.0,10444.5,9774.0,10040.5,10073.5,10190.0,10745.0,8951.0,9435.5,9000.0,10710.5,10280.0,10215.0,10932.0,10634.5,9597.5,10474.0,9620.5,10130.5,9576.5,9964.5,10369.0,9821.0,10018.5,9216.0,9934.5,9487.5,10059.5,9032.5,10230.5,9608.0,11154.0,10621.5
2,537100,10644.0,10202.5,9398.0,11953.5,10106.5,8843.0,9472.0,9234.0,11310.0,10012.5,9140.0,9050.0,11640.5,9715.5,10498.5,8647.5,9769.0,9816.5,10431.0,9777.5,10037.5,10102.5,10205.5,10696.0,8958.5,9452.5,9000.0,10710.0,10275.5,10209.5,10929.0,10629.0,9622.5,10475.5,9624.5,10132.5,9578.0,9963.5,10369.0,9819.5,10024.5,9236.5,9938.5,9480.5,10058.5,9035.5,10247.0,9605.5,11157.0,10607.5
2,537200,10651.5,10199.5,9389.0,11937.5,10110.5,8843.0,9444.5,9236.5,11330.0,10031.5,9130.0,9050.0,11653.5,9726.0,10505.0,8663.5,9779.5,9812.5,10416.5,9782.5,10052.5,10114.5,10204.0,10666.5,8962.0,9455.5,9000.0,10710.5,10262.0,10195.0,10931.5,10635.0,9630.5,10478.5,9615.5,10139.0,9582.0,9954.5,10378.0,9815.5,10017.5,9250.0,9934.5,9489.5,10063.5,9011.0,10234.5,9620.5,11155.5,10598.0
2,537300,10663.0,10193.5,9366.0,11923.5,10114.5,8838.0,9454.0,9241.5,11321.0,10018.5,9130.0,9050.0,11654.5,9712.5,10500.0,8662.5,9781.5,9803.5,10409.0,9776.5,10051.5,10102.0,10195.5,10658.0,8993.0,9461.5,9020.0,10714.0,10266.0,10193.5,10915.0,10654.5,9636.5,10483.0,9622.0,10136.5,9585.0,9950.5,10384.0,9817.5,9994.5,9254.5,9942.5,9477.0,10060.5,9011.0,10250.5,9630.5,11144.0,10596.0
2,537400,10646.0,10205.5,9374.0,11930.5,10135.5,8832.0,9447.5,9241.5,11353.0,10006.5,9120.0,9050.0,11667.5,9705.0,10497.0,8657.5,9763.5,9809.5,10412.5,9781.5,10068.5,10077.5,10187.0,10658.0,9008.5,9457.5,9020.0,10710.0,10263.0,10201.5,10906.0,10658.0,9629.0,10471.5,9624.0,10127.5,9595.5,9934.5,10403.0,9827.5,10001.5,9256.5,9924.5,9457.5,10044.5,9024.0,10256.0,9617.5,11154.0,10588.0
2,537500,10657.0,10206.5,9377.0,11924.5,10138.5,8831.0,9455.5,9226.0,11373.0,9994.5,9120.0,9050.0,11653.5,9707.0,10502.5,8671.0,9784.5,9803.0,10433.0,9763.5,10048.5,10090.5,10162.5,10690.0,9009.0,9462.0,9000.0,10703.0,10255.0,10201.5,10906.5,10655.0,9647.5,10483.0,9622.5,10126.5,9595.0,9936.5,10401.0,9827.5,9993.5,9252.5,9907.5,9472.5,10032.5,9027.0,10264.0,9623.0,11141.0,10583.0
