product_a,product_b,correlation,abs_correlation,category_a,category_b,same_category
PANEL_1X2,UV_VISOR_ORANGE,0.0103235204089572,0.0103235204089572,Panels,UV visors,False
MICROCHIP_SQUARE,UV_VISOR_RED,0.01031337903270848,0.01031337903270848,Microchips,UV visors,False
MICROCHIP_CIRCLE,ROBOT_IRONING,-0.01030400296493401,0.01030400296493401,Microchips,Robots,False
OXYGEN_SHAKE_CHOCOLATE,ROBOT_LAUNDRY,0.010292219096518783,0.010292219096518783,Oxygen shakes,Robots,False
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XL,0.010277184956924711,0.010277184956924711,Galaxy sounds,Pebbles,False
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_POLYESTER,0.010249174943758836,0.010249174943758836,Galaxy sounds,Sleep pods,False
PEBBLES_L,SNACKPACK_PISTACHIO,0.010247250598852068,0.010247250598852068,Pebbles,Snackpacks,False
PANEL_2X4,ROBOT_MOPPING,0.010245389020948762,0.010245389020948762,Panels,Robots,False
PEBBLES_L,ROBOT_LAUNDRY,0.010210899254544404,0.010210899254544404,Pebbles,Robots,False
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_RASPBERRY,0.010209287550637639,0.010209287550637639,Galaxy sounds,Snackpacks,False
MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,0.010200857332141289,0.010200857332141289,Microchips,Microchips,True
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,0.010188066508493052,0.010188066508493052,Translators,Translators,True
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,0.010175541151469644,0.010175541151469644,Galaxy sounds,Snackpacks,False
OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X4,0.010169426950485526,0.010169426950485526,Oxygen shakes,Panels,False
OXYGEN_SHAKE_MINT,SNACKPACK_STRAWBERRY,0.010159125529766427,0.010159125529766427,Oxygen shakes,Snackpacks,False
OXYGEN_SHAKE_GARLIC,PANEL_2X2,0.010158566012200927,0.010158566012200927,Oxygen shakes,Panels,False
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_L,-0.010136662796995849,0.010136662796995849,Oxygen shakes,Pebbles,False
PANEL_2X4,ROBOT_DISHES,0.010120978245687398,0.010120978245687398,Panels,Robots,False
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_RED,0.010113957676513527,0.010113957676513527,Galaxy sounds,UV visors,False
PANEL_1X2,UV_VISOR_YELLOW,0.010068807385244098,0.010068807385244098,Panels,UV visors,False
OXYGEN_SHAKE_GARLIC,UV_VISOR_ORANGE,0.010061761367916651,0.010061761367916651,Oxygen shakes,UV visors,False
PEBBLES_M,TRANSLATOR_ASTRO_BLACK,-0.010057641252364887,0.010057641252364887,Pebbles,Translators,False
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_VANILLA,0.010038860347022213,0.010038860347022213,Galaxy sounds,Snackpacks,False
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_RED,0.01003123815601801,0.01003123815601801,Galaxy sounds,UV visors,False
PANEL_4X4,TRANSLATOR_SPACE_GRAY,0.009957786774292087,0.009957786774292087,Panels,Translators,False
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_PISTACHIO,0.009937689937775326,0.009937689937775326,Oxygen shakes,Snackpacks,False
PEBBLES_XL,UV_VISOR_RED,0.009924643236006477,0.009924643236006477,Pebbles,UV visors,False
ROBOT_DISHES,SNACKPACK_CHOCOLATE,0.009909848745727343,0.009909848745727343,Robots,Snackpacks,False
PEBBLES_XL,TRANSLATOR_VOID_BLUE,0.009908402445992014,0.009908402445992014,Pebbles,Translators,False
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_STRAWBERRY,0.009882856741109834,0.009882856741109834,Galaxy sounds,Snackpacks,False
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_M,0.009876831073804876,0.009876831073804876,Galaxy sounds,Pebbles,False
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_S,-0.00984548960188373,0.00984548960188373,Galaxy sounds,Pebbles,False
ROBOT_MOPPING,SNACKPACK_PISTACHIO,-0.009843333527537919,0.009843333527537919,Robots,Snackpacks,False
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_2X2,0.009837831234558506,0.009837831234558506,Galaxy sounds,Panels,False
PANEL_4X4,ROBOT_MOPPING,0.009822162359040296,0.009822162359040296,Panels,Robots,False
PEBBLES_S,UV_VISOR_ORANGE,-0.009781601850577273,0.009781601850577273,Pebbles,UV visors,False
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_ECLIPSE_CHARCOAL,0.009759858313039336,0.009759858313039336,Galaxy sounds,Translators,False
PANEL_4X4,SNACKPACK_RASPBERRY,0.009754569745669671,0.009754569745669671,Panels,Snackpacks,False
PANEL_1X4,PEBBLES_S,-0.00973683919965427,0.00973683919965427,Panels,Pebbles,False
SLEEP_POD_POLYESTER,TRANSLATOR_ASTRO_BLACK,-0.009717066748563138,0.009717066748563138,Sleep pods,Translators,False
PANEL_1X4,SNACKPACK_PISTACHIO,0.009689073293555013,0.009689073293555013,Panels,Snackpacks,False
ROBOT_LAUNDRY,ROBOT_MOPPING,-0.009604255759625391,0.009604255759625391,Robots,Robots,True
SLEEP_POD_SUEDE,UV_VISOR_ORANGE,0.009551251761475622,0.009551251761475622,Sleep pods,UV visors,False
ROBOT_IRONING,SNACKPACK_CHOCOLATE,0.009536524957677215,0.009536524957677215,Robots,Snackpacks,False
OXYGEN_SHAKE_MINT,TRANSLATOR_SPACE_GRAY,0.009535183149379808,0.009535183149379808,Oxygen shakes,Translators,False
PEBBLES_XS,UV_VISOR_MAGENTA,-0.009520762938145287,0.009520762938145287,Pebbles,UV visors,False
PANEL_1X2,ROBOT_MOPPING,0.009512387313815271,0.009512387313815271,Panels,Robots,False
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_4X4,0.009504461938515901,0.009504461938515901,Galaxy sounds,Panels,False
SLEEP_POD_LAMB_WOOL,TRANSLATOR_VOID_BLUE,0.009502710110183138,0.009502710110183138,Sleep pods,Translators,False
PEBBLES_XL,SLEEP_POD_SUEDE,0.009488353400278383,0.009488353400278383,Pebbles,Sleep pods,False
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X2,0.009480293142796381,0.009480293142796381,Galaxy sounds,Panels,False
MICROCHIP_SQUARE,OXYGEN_SHAKE_GARLIC,0.009472076294965881,0.009472076294965881,Microchips,Oxygen shakes,False
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_S,-0.009455454323115767,0.009455454323115767,Galaxy sounds,Pebbles,False
MICROCHIP_CIRCLE,PEBBLES_XS,-0.009442987547946117,0.009442987547946117,Microchips,Pebbles,False
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_VANILLA,0.00942756209881295,0.00942756209881295,Galaxy sounds,Snackpacks,False
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_GARLIC,0.009407778965083526,0.009407778965083526,Galaxy sounds,Oxygen shakes,False
MICROCHIP_TRIANGLE,ROBOT_DISHES,-0.009389565736167222,0.009389565736167222,Microchips,Robots,False
PEBBLES_M,SNACKPACK_VANILLA,0.009366523384127407,0.009366523384127407,Pebbles,Snackpacks,False
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_AMBER,0.009364544206104525,0.009364544206104525,Galaxy sounds,UV visors,False
OXYGEN_SHAKE_GARLIC,UV_VISOR_AMBER,0.009360270842816994,0.009360270842816994,Oxygen shakes,UV visors,False
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_COTTON,0.009319452274154894,0.009319452274154894,Galaxy sounds,Sleep pods,False
ROBOT_DISHES,TRANSLATOR_ASTRO_BLACK,-0.009288086511959056,0.009288086511959056,Robots,Translators,False
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,0.009282188301168068,0.009282188301168068,UV visors,UV visors,True
SNACKPACK_RASPBERRY,TRANSLATOR_SPACE_GRAY,0.009226906220920449,0.009226906220920449,Snackpacks,Translators,False
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_SPACE_GRAY,0.009218072658241826,0.009218072658241826,Oxygen shakes,Translators,False
MICROCHIP_RECTANGLE,ROBOT_VACUUMING,0.009186206513726041,0.009186206513726041,Microchips,Robots,False
PEBBLES_S,SLEEP_POD_NYLON,0.009172192954293132,0.009172192954293132,Pebbles,Sleep pods,False
MICROCHIP_CIRCLE,SNACKPACK_RASPBERRY,0.009167462844189997,0.009167462844189997,Microchips,Snackpacks,False
PEBBLES_L,SLEEP_POD_SUEDE,-0.009153420803743956,0.009153420803743956,Pebbles,Sleep pods,False
MICROCHIP_RECTANGLE,ROBOT_MOPPING,-0.009107262626680145,0.009107262626680145,Microchips,Robots,False
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_VANILLA,0.009073005625501012,0.009073005625501012,Galaxy sounds,Snackpacks,False
OXYGEN_SHAKE_MORNING_BREATH,PANEL_2X2,0.009064317865797977,0.009064317865797977,Oxygen shakes,Panels,False
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,0.009056413248674438,0.009056413248674438,Oxygen shakes,Oxygen shakes,True
ROBOT_IRONING,ROBOT_LAUNDRY,-0.009050840358147913,0.009050840358147913,Robots,Robots,True
MICROCHIP_TRIANGLE,SNACKPACK_VANILLA,0.009049717929293348,0.009049717929293348,Microchips,Snackpacks,False
ROBOT_IRONING,SLEEP_POD_SUEDE,0.009039185063000724,0.009039185063000724,Robots,Sleep pods,False
SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,0.009017024651318888,0.009017024651318888,Sleep pods,Sleep pods,True
MICROCHIP_RECTANGLE,SLEEP_POD_POLYESTER,0.009014243696092421,0.009014243696092421,Microchips,Sleep pods,False
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_COTTON,0.009003570077688518,0.009003570077688518,Galaxy sounds,Sleep pods,False
OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR_MAGENTA,0.00898783598918281,0.00898783598918281,Oxygen shakes,UV visors,False
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MORNING_BREATH,0.00897628959925167,0.00897628959925167,Oxygen shakes,Oxygen shakes,True
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_WINDS,0.00895500335747084,0.00895500335747084,Galaxy sounds,Galaxy sounds,True
OXYGEN_SHAKE_MORNING_BREATH,PANEL_2X4,0.00893939603946543,0.00893939603946543,Oxygen shakes,Panels,False
MICROCHIP_TRIANGLE,SLEEP_POD_COTTON,-0.008934583557059953,0.008934583557059953,Microchips,Sleep pods,False
MICROCHIP_OVAL,SLEEP_POD_COTTON,-0.00889169703940156,0.00889169703940156,Microchips,Sleep pods,False
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_XL,-0.008827784410820605,0.008827784410820605,Galaxy sounds,Pebbles,False
PANEL_4X4,UV_VISOR_MAGENTA,0.00882041909817642,0.00882041909817642,Panels,UV visors,False
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_NYLON,0.008801272382740932,0.008801272382740932,Oxygen shakes,Sleep pods,False
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_GRAPHITE_MIST,0.008796071211518514,0.008796071211518514,Oxygen shakes,Translators,False
MICROCHIP_SQUARE,PEBBLES_XS,0.008784367286606191,0.008784367286606191,Microchips,Pebbles,False
OXYGEN_SHAKE_MINT,PEBBLES_M,0.008781117849728631,0.008781117849728631,Oxygen shakes,Pebbles,False
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_SPACE_GRAY,0.008777069894093943,0.008777069894093943,Oxygen shakes,Translators,False
SNACKPACK_CHOCOLATE,UV_VISOR_MAGENTA,0.00873948746052479,0.00873948746052479,Snackpacks,UV visors,False
PEBBLES_M,SNACKPACK_STRAWBERRY,-0.008720847425873396,0.008720847425873396,Pebbles,Snackpacks,False
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_GARLIC,0.008699452805087554,0.008699452805087554,Galaxy sounds,Oxygen shakes,False
ROBOT_MOPPING,SNACKPACK_CHOCOLATE,0.008684265404861303,0.008684265404861303,Robots,Snackpacks,False
SLEEP_POD_LAMB_WOOL,SNACKPACK_CHOCOLATE,0.008680452967035126,0.008680452967035126,Sleep pods,Snackpacks,False
OXYGEN_SHAKE_MINT,TRANSLATOR_GRAPHITE_MIST,0.00867631766739536,0.00867631766739536,Oxygen shakes,Translators,False
ROBOT_LAUNDRY,UV_VISOR_ORANGE,0.0086682652162788,0.0086682652162788,Robots,UV visors,False
MICROCHIP_OVAL,SLEEP_POD_LAMB_WOOL,0.00863992005640617,0.00863992005640617,Microchips,Sleep pods,False
OXYGEN_SHAKE_GARLIC,SLEEP_POD_COTTON,0.008635067059144958,0.008635067059144958,Oxygen shakes,Sleep pods,False
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_ECLIPSE_CHARCOAL,0.008631580097522665,0.008631580097522665,Oxygen shakes,Translators,False
MICROCHIP_CIRCLE,PEBBLES_M,-0.008624435091180431,0.008624435091180431,Microchips,Pebbles,False
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_COTTON,0.008560531438669266,0.008560531438669266,Galaxy sounds,Sleep pods,False
PANEL_1X4,SLEEP_POD_NYLON,0.008534769262640097,0.008534769262640097,Panels,Sleep pods,False
PEBBLES_XS,TRANSLATOR_GRAPHITE_MIST,0.008528529737720012,0.008528529737720012,Pebbles,Translators,False
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_SPACE_GRAY,0.008513140707443042,0.008513140707443042,Translators,Translators,True
PANEL_2X2,PANEL_2X4,-0.008451855557575185,0.008451855557575185,Panels,Panels,True
GALAXY_SOUNDS_DARK_MATTER,ROBOT_VACUUMING,0.008451070220392515,0.008451070220392515,Galaxy sounds,Robots,False
PANEL_1X2,PANEL_4X4,0.008440293913346567,0.008440293913346567,Panels,Panels,True
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X4,0.008434310563847082,0.008434310563847082,Galaxy sounds,Panels,False
OXYGEN_SHAKE_MINT,PEBBLES_L,-0.008412619927063238,0.008412619927063238,Oxygen shakes,Pebbles,False
PANEL_4X4,SLEEP_POD_SUEDE,0.008410711752366084,0.008410711752366084,Panels,Sleep pods,False
MICROCHIP_SQUARE,SLEEP_POD_POLYESTER,0.008401143010257794,0.008401143010257794,Microchips,Sleep pods,False
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_TRIANGLE,0.008391382483255744,0.008391382483255744,Galaxy sounds,Microchips,False
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_MORNING_BREATH,0.008389532863056949,0.008389532863056949,Galaxy sounds,Oxygen shakes,False
MICROCHIP_OVAL,ROBOT_MOPPING,0.008366223265878157,0.008366223265878157,Microchips,Robots,False
OXYGEN_SHAKE_GARLIC,ROBOT_MOPPING,0.008362484411312165,0.008362484411312165,Oxygen shakes,Robots,False
MICROCHIP_TRIANGLE,ROBOT_VACUUMING,-0.008356092210361203,0.008356092210361203,Microchips,Robots,False
OXYGEN_SHAKE_MINT,PANEL_2X2,0.008355342330019389,0.008355342330019389,Oxygen shakes,Panels,False
MICROCHIP_CIRCLE,SNACKPACK_STRAWBERRY,-0.008342521368065011,0.008342521368065011,Microchips,Snackpacks,False
PANEL_2X4,UV_VISOR_AMBER,0.008340701552367687,0.008340701552367687,Panels,UV visors,False
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_ORANGE,0.008271211028885181,0.008271211028885181,Translators,UV visors,False
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_2X4,0.008262039627682936,0.008262039627682936,Galaxy sounds,Panels,False
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X2,-0.008235842765360317,0.008235842765360317,Galaxy sounds,Panels,False
SNACKPACK_VANILLA,UV_VISOR_RED,0.008232218214258402,0.008232218214258402,Snackpacks,UV visors,False
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_AMBER,0.008213647634461222,0.008213647634461222,Translators,UV visors,False
SNACKPACK_STRAWBERRY,TRANSLATOR_SPACE_GRAY,0.008213510197258198,0.008213510197258198,Snackpacks,Translators,False
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MINT,0.008199908615750212,0.008199908615750212,Galaxy sounds,Oxygen shakes,False
ROBOT_MOPPING,UV_VISOR_YELLOW,0.008180693085397423,0.008180693085397423,Robots,UV visors,False
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X2,0.008172498038640022,0.008172498038640022,Galaxy sounds,Panels,False
PEBBLES_XL,UV_VISOR_ORANGE,0.008172116551095844,0.008172116551095844,Pebbles,UV visors,False
UV_VISOR_RED,UV_VISOR_YELLOW,0.008168997776283377,0.008168997776283377,UV visors,UV visors,True
PEBBLES_M,SNACKPACK_RASPBERRY,0.008162285733092365,0.008162285733092365,Pebbles,Snackpacks,False
ROBOT_IRONING,TRANSLATOR_ASTRO_BLACK,-0.008161304964411234,0.008161304964411234,Robots,Translators,False
SLEEP_POD_LAMB_WOOL,SNACKPACK_RASPBERRY,0.008145645808275575,0.008145645808275575,Sleep pods,Snackpacks,False
ROBOT_MOPPING,TRANSLATOR_SPACE_GRAY,0.008119585254502041,0.008119585254502041,Robots,Translators,False
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_YELLOW,0.008098814008704209,0.008098814008704209,Oxygen shakes,UV visors,False
OXYGEN_SHAKE_MINT,SLEEP_POD_SUEDE,0.008090947072312317,0.008090947072312317,Oxygen shakes,Sleep pods,False
SNACKPACK_VANILLA,TRANSLATOR_ECLIPSE_CHARCOAL,0.00807147740525115,0.00807147740525115,Snackpacks,Translators,False
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_RED,0.008045654619005763,0.008045654619005763,Translators,UV visors,False
SLEEP_POD_POLYESTER,TRANSLATOR_ECLIPSE_CHARCOAL,0.008031625960193967,0.008031625960193967,Sleep pods,Translators,False
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_POLYESTER,0.008026330891120885,0.008026330891120885,Galaxy sounds,Sleep pods,False
PANEL_1X2,PEBBLES_XS,0.008012082925592223,0.008012082925592223,Panels,Pebbles,False
PANEL_2X2,SNACKPACK_STRAWBERRY,0.007984568977611855,0.007984568977611855,Panels,Snackpacks,False
PANEL_1X4,SNACKPACK_RASPBERRY,0.007977079949770162,0.007977079949770162,Panels,Snackpacks,False
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ECLIPSE_CHARCOAL,0.007958643738073385,0.007958643738073385,Galaxy sounds,Translators,False
PEBBLES_M,SLEEP_POD_POLYESTER,-0.007937172503284703,0.007937172503284703,Pebbles,Sleep pods,False
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MINT,0.007924905244874318,0.007924905244874318,Galaxy sounds,Oxygen shakes,False
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_COTTON,0.007924429338968864,0.007924429338968864,Oxygen shakes,Sleep pods,False
PEBBLES_XL,TRANSLATOR_ECLIPSE_CHARCOAL,-0.0079193503111804,0.0079193503111804,Pebbles,Translators,False
PEBBLES_M,SNACKPACK_PISTACHIO,-0.00790971970842529,0.00790971970842529,Pebbles,Snackpacks,False
PANEL_1X4,PEBBLES_M,0.007902899396354215,0.007902899396354215,Panels,Pebbles,False
PANEL_1X2,SLEEP_POD_LAMB_WOOL,0.007880641457266316,0.007880641457266316,Panels,Sleep pods,False
SLEEP_POD_NYLON,TRANSLATOR_VOID_BLUE,0.007838924126584015,0.007838924126584015,Sleep pods,Translators,False
OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_PISTACHIO,0.007838661647977082,0.007838661647977082,Oxygen shakes,Snackpacks,False
PEBBLES_L,SNACKPACK_STRAWBERRY,0.007832030157145866,0.007832030157145866,Pebbles,Snackpacks,False
ROBOT_VACUUMING,SNACKPACK_VANILLA,0.007826340173119069,0.007826340173119069,Robots,Snackpacks,False
MICROCHIP_TRIANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,-0.007815384257534889,0.007815384257534889,Microchips,Translators,False
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_LAMB_WOOL,0.007801363824479299,0.007801363824479299,Galaxy sounds,Sleep pods,False
OXYGEN_SHAKE_GARLIC,SLEEP_POD_SUEDE,0.0077919349753451835,0.0077919349753451835,Oxygen shakes,Sleep pods,False
PANEL_4X4,SLEEP_POD_LAMB_WOOL,0.007781570650672656,0.007781570650672656,Panels,Sleep pods,False
MICROCHIP_SQUARE,UV_VISOR_ORANGE,-0.007767687624028135,0.007767687624028135,Microchips,UV visors,False
PEBBLES_XS,TRANSLATOR_ECLIPSE_CHARCOAL,0.007764896175096856,0.007764896175096856,Pebbles,Translators,False
PEBBLES_S,TRANSLATOR_GRAPHITE_MIST,0.007729652817841924,0.007729652817841924,Pebbles,Translators,False
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_L,-0.00772604927137174,0.00772604927137174,Oxygen shakes,Pebbles,False
PANEL_2X4,TRANSLATOR_SPACE_GRAY,0.007699003101441503,0.007699003101441503,Panels,Translators,False
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_DISHES,0.0076600168335952705,0.0076600168335952705,Oxygen shakes,Robots,False
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MINT,0.007643985049115488,0.007643985049115488,Galaxy sounds,Oxygen shakes,False
ROBOT_LAUNDRY,TRANSLATOR_VOID_BLUE,0.00763305852081004,0.00763305852081004,Robots,Translators,False
PEBBLES_M,SLEEP_POD_SUEDE,-0.007623088338906773,0.007623088338906773,Pebbles,Sleep pods,False
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_VOID_BLUE,0.007617974456641159,0.007617974456641159,Galaxy sounds,Translators,False
PANEL_2X4,SNACKPACK_STRAWBERRY,0.007592840733582639,0.007592840733582639,Panels,Snackpacks,False
SNACKPACK_PISTACHIO,TRANSLATOR_GRAPHITE_MIST,0.007586013513031271,0.007586013513031271,Snackpacks,Translators,False
PANEL_2X4,SLEEP_POD_NYLON,0.00758416345175358,0.00758416345175358,Panels,Sleep pods,False
MICROCHIP_SQUARE,SNACKPACK_VANILLA,-0.007575608148310076,0.007575608148310076,Microchips,Snackpacks,False
MICROCHIP_CIRCLE,MICROCHIP_SQUARE,0.00756666180017206,0.00756666180017206,Microchips,Microchips,True
SLEEP_POD_NYLON,TRANSLATOR_ECLIPSE_CHARCOAL,-0.007566580275563605,0.007566580275563605,Sleep pods,Translators,False
SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,-0.007546755464659074,0.007546755464659074,Sleep pods,Sleep pods,True
TRANSLATOR_VOID_BLUE,UV_VISOR_ORANGE,0.0075246079912029765,0.0075246079912029765,Translators,UV visors,False
MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,0.007517983951596284,0.007517983951596284,Microchips,Microchips,True
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_MAGENTA,0.00751063411512945,0.00751063411512945,Galaxy sounds,UV visors,False
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_EVENING_BREATH,-0.007495927285696827,0.007495927285696827,Microchips,Oxygen shakes,False
OXYGEN_SHAKE_MINT,SLEEP_POD_LAMB_WOOL,0.00749302370960352,0.00749302370960352,Oxygen shakes,Sleep pods,False
OXYGEN_SHAKE_MINT,TRANSLATOR_ECLIPSE_CHARCOAL,0.007478765684234754,0.007478765684234754,Oxygen shakes,Translators,False
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X4,0.007472995194245151,0.007472995194245151,Galaxy sounds,Panels,False
PANEL_1X2,TRANSLATOR_ECLIPSE_CHARCOAL,0.007458253242204398,0.007458253242204398,Panels,Translators,False
PANEL_1X4,SNACKPACK_STRAWBERRY,0.007447106900474381,0.007447106900474381,Panels,Snackpacks,False
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,0.007440914732438996,0.007440914732438996,Galaxy sounds,Galaxy sounds,True
ROBOT_DISHES,SLEEP_POD_LAMB_WOOL,0.007398588456531747,0.007398588456531747,Robots,Sleep pods,False
GALAXY_SOUNDS_DARK_MATTER,ROBOT_MOPPING,0.0073910369071801115,0.0073910369071801115,Galaxy sounds,Robots,False
GALAXY_SOUNDS_BLACK_HOLES,PANEL_2X4,-0.00738719450455095,0.00738719450455095,Galaxy sounds,Panels,False
PANEL_2X4,TRANSLATOR_ECLIPSE_CHARCOAL,0.007383864621913153,0.007383864621913153,Panels,Translators,False
MICROCHIP_SQUARE,SNACKPACK_CHOCOLATE,0.007382076621694703,0.007382076621694703,Microchips,Snackpacks,False
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_SUEDE,0.0073613208400711465,0.0073613208400711465,Galaxy sounds,Sleep pods,False
MICROCHIP_SQUARE,UV_VISOR_YELLOW,0.007357552535913428,0.007357552535913428,Microchips,UV visors,False
OXYGEN_SHAKE_EVENING_BREATH,PANEL_4X4,0.007347761026116814,0.007347761026116814,Oxygen shakes,Panels,False
PANEL_2X2,SNACKPACK_PISTACHIO,0.007346826871405862,0.007346826871405862,Panels,Snackpacks,False
ROBOT_LAUNDRY,TRANSLATOR_SPACE_GRAY,0.007341742970308571,0.007341742970308571,Robots,Translators,False
PEBBLES_M,SLEEP_POD_COTTON,-0.0073253742922733765,0.0073253742922733765,Pebbles,Sleep pods,False
PANEL_4X4,SNACKPACK_PISTACHIO,0.0073171486619086476,0.0073171486619086476,Panels,Snackpacks,False
TRANSLATOR_VOID_BLUE,UV_VISOR_YELLOW,0.007312747647770038,0.007312747647770038,Translators,UV visors,False
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_VANILLA,0.007298917941190422,0.007298917941190422,Galaxy sounds,Snackpacks,False
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_NYLON,0.007268290521832338,0.007268290521832338,Galaxy sounds,Sleep pods,False
PEBBLES_M,ROBOT_LAUNDRY,0.007239105077627071,0.007239105077627071,Pebbles,Robots,False
MICROCHIP_CIRCLE,SLEEP_POD_LAMB_WOOL,-0.007233482883290448,0.007233482883290448,Microchips,Sleep pods,False
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,0.007229752082563239,0.007229752082563239,Galaxy sounds,Microchips,False
TRANSLATOR_SPACE_GRAY,UV_VISOR_RED,0.007227391211526047,0.007227391211526047,Translators,UV visors,False
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_L,0.007222728576641369,0.007222728576641369,Galaxy sounds,Pebbles,False
SLEEP_POD_LAMB_WOOL,SNACKPACK_VANILLA,0.00718705090025875,0.00718705090025875,Sleep pods,Snackpacks,False
MICROCHIP_TRIANGLE,TRANSLATOR_SPACE_GRAY,-0.007157151696847208,0.007157151696847208,Microchips,Translators,False
OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_STRAWBERRY,0.007155762220571147,0.007155762220571147,Oxygen shakes,Snackpacks,False
OXYGEN_SHAKE_GARLIC,SNACKPACK_PISTACHIO,0.0071537828089901934,0.0071537828089901934,Oxygen shakes,Snackpacks,False
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_VANILLA,0.0071230488778231925,0.0071230488778231925,Oxygen shakes,Snackpacks,False
SLEEP_POD_NYLON,TRANSLATOR_ASTRO_BLACK,0.0071131223287037165,0.0071131223287037165,Sleep pods,Translators,False
PEBBLES_L,UV_VISOR_ORANGE,0.007099123319837541,0.007099123319837541,Pebbles,UV visors,False
