product_a,product_b,correlation,abs_correlation,category_a,category_b,same_category
MICROCHIP_SQUARE,UV_VISOR_ORANGE,0.6940795654555346,0.6940795654555346,Microchips,UV visors,False
PEBBLES_M,PEBBLES_XS,-0.6940755442783505,0.6940755442783505,Pebbles,Pebbles,True
SLEEP_POD_SUEDE,UV_VISOR_ORANGE,0.6940198313131809,0.6940198313131809,Sleep pods,UV visors,False
ROBOT_DISHES,TRANSLATOR_SPACE_GRAY,-0.6922152197820208,0.6922152197820208,Robots,Translators,False
PANEL_2X2,PEBBLES_S,0.691808264153221,0.691808264153221,Panels,Pebbles,False
PEBBLES_XL,SLEEP_POD_POLYESTER,0.6911899541440127,0.6911899541440127,Pebbles,Sleep pods,False
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_SUEDE,-0.689441654449941,0.689441654449941,Oxygen shakes,Sleep pods,False
MICROCHIP_CIRCLE,TRANSLATOR_SPACE_GRAY,-0.68879012008622,0.68879012008622,Microchips,Translators,False
MICROCHIP_SQUARE,PANEL_2X4,0.6879812496916945,0.6879812496916945,Microchips,Panels,False
SLEEP_POD_POLYESTER,UV_VISOR_ORANGE,0.6877028723916547,0.6877028723916547,Sleep pods,UV visors,False
ROBOT_IRONING,SNACKPACK_CHOCOLATE,0.6873647500075223,0.6873647500075223,Robots,Snackpacks,False
ROBOT_MOPPING,UV_VISOR_AMBER,-0.6873137417672717,0.6873137417672717,Robots,UV visors,False
MICROCHIP_RECTANGLE,ROBOT_MOPPING,-0.6866808574685908,0.6866808574685908,Microchips,Robots,False
ROBOT_DISHES,ROBOT_VACUUMING,-0.6864892643087758,0.6864892643087758,Robots,Robots,True
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_S,-0.6864509525368316,0.6864509525368316,Oxygen shakes,Pebbles,False
MICROCHIP_SQUARE,SNACKPACK_PISTACHIO,-0.6858811697065532,0.6858811697065532,Microchips,Snackpacks,False
PANEL_1X4,PEBBLES_XS,0.6851858302812908,0.6851858302812908,Panels,Pebbles,False
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_MAGENTA,0.6850266846042063,0.6850266846042063,Galaxy sounds,UV visors,False
PEBBLES_XS,UV_VISOR_ORANGE,-0.6845877198011522,0.6845877198011522,Pebbles,UV visors,False
MICROCHIP_OVAL,SNACKPACK_CHOCOLATE,0.6837472095508984,0.6837472095508984,Microchips,Snackpacks,False
ROBOT_VACUUMING,SNACKPACK_PISTACHIO,0.6831601639798695,0.6831601639798695,Robots,Snackpacks,False
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_PISTACHIO,-0.6817514757558701,0.6817514757558701,Galaxy sounds,Snackpacks,False
MICROCHIP_RECTANGLE,ROBOT_IRONING,0.6810737787821894,0.6810737787821894,Microchips,Robots,False
PANEL_1X4,UV_VISOR_AMBER,0.6797267382225143,0.6797267382225143,Panels,UV visors,False
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_SPACE_GRAY,-0.6795945898241469,0.6795945898241469,Oxygen shakes,Translators,False
PANEL_2X2,SLEEP_POD_COTTON,-0.6789441278646492,0.6789441278646492,Panels,Sleep pods,False
PANEL_2X4,SNACKPACK_CHOCOLATE,-0.6784240671162728,0.6784240671162728,Panels,Snackpacks,False
SNACKPACK_STRAWBERRY,UV_VISOR_ORANGE,0.678072678614176,0.678072678614176,Snackpacks,UV visors,False
PANEL_2X4,SNACKPACK_PISTACHIO,-0.6777490463094413,0.6777490463094413,Panels,Snackpacks,False
MICROCHIP_RECTANGLE,PEBBLES_M,-0.6774985280095858,0.6774985280095858,Microchips,Pebbles,False
PANEL_2X2,SLEEP_POD_NYLON,-0.6770285790951688,0.6770285790951688,Panels,Sleep pods,False
PEBBLES_M,ROBOT_LAUNDRY,-0.6747047455158931,0.6747047455158931,Pebbles,Robots,False
SLEEP_POD_COTTON,UV_VISOR_ORANGE,0.6737274669169311,0.6737274669169311,Sleep pods,UV visors,False
PANEL_1X4,SNACKPACK_CHOCOLATE,0.6731431227242346,0.6731431227242346,Panels,Snackpacks,False
PANEL_2X4,SLEEP_POD_SUEDE,0.6730860940636708,0.6730860940636708,Panels,Sleep pods,False
ROBOT_MOPPING,SNACKPACK_CHOCOLATE,-0.6730044370582198,0.6730044370582198,Robots,Snackpacks,False
PANEL_2X4,TRANSLATOR_SPACE_GRAY,-0.6722532442089407,0.6722532442089407,Panels,Translators,False
PEBBLES_XS,ROBOT_LAUNDRY,0.6709621924348723,0.6709621924348723,Pebbles,Robots,False
PANEL_2X4,ROBOT_MOPPING,0.670293953469384,0.670293953469384,Panels,Robots,False
MICROCHIP_RECTANGLE,SNACKPACK_STRAWBERRY,-0.6689684176253522,0.6689684176253522,Microchips,Snackpacks,False
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_ASTRO_BLACK,0.6684417850238082,0.6684417850238082,Oxygen shakes,Translators,False
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ASTRO_BLACK,-0.6682850310638222,0.6682850310638222,Galaxy sounds,Translators,False
MICROCHIP_SQUARE,PEBBLES_M,0.6681182252544351,0.6681182252544351,Microchips,Pebbles,False
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_PISTACHIO,0.667832190659334,0.667832190659334,Oxygen shakes,Snackpacks,False
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_VOID_BLUE,0.6677933397908409,0.6677933397908409,Galaxy sounds,Translators,False
PANEL_2X4,ROBOT_LAUNDRY,-0.6670713771384079,0.6670713771384079,Panels,Robots,False
MICROCHIP_SQUARE,PANEL_1X4,-0.6669352492250347,0.6669352492250347,Microchips,Panels,False
PANEL_2X2,ROBOT_IRONING,0.6666809803849852,0.6666809803849852,Panels,Robots,False
MICROCHIP_TRIANGLE,TRANSLATOR_SPACE_GRAY,0.6660144933963354,0.6660144933963354,Microchips,Translators,False
ROBOT_IRONING,SNACKPACK_STRAWBERRY,-0.6659931418125596,0.6659931418125596,Robots,Snackpacks,False
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_VOID_BLUE,-0.6654088797856403,0.6654088797856403,Translators,Translators,True
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_COTTON,-0.6643423947762874,0.6643423947762874,Oxygen shakes,Sleep pods,False
MICROCHIP_TRIANGLE,UV_VISOR_AMBER,0.6637247082035695,0.6637247082035695,Microchips,UV visors,False
TRANSLATOR_SPACE_GRAY,UV_VISOR_RED,-0.662831061883421,0.662831061883421,Translators,UV visors,False
SLEEP_POD_COTTON,TRANSLATOR_GRAPHITE_MIST,0.6626257985595676,0.6626257985595676,Sleep pods,Translators,False
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_SQUARE,0.6624678595885645,0.6624678595885645,Galaxy sounds,Microchips,False
SLEEP_POD_NYLON,UV_VISOR_YELLOW,-0.6621852796112331,0.6621852796112331,Sleep pods,UV visors,False
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_CHOCOLATE,-0.6615888248930127,0.6615888248930127,Galaxy sounds,Snackpacks,False
MICROCHIP_OVAL,OXYGEN_SHAKE_CHOCOLATE,-0.6599461202887772,0.6599461202887772,Microchips,Oxygen shakes,False
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_POLYESTER,-0.6590747831697632,0.6590747831697632,Oxygen shakes,Sleep pods,False
OXYGEN_SHAKE_GARLIC,SLEEP_POD_COTTON,0.6583911260699333,0.6583911260699333,Oxygen shakes,Sleep pods,False
SNACKPACK_PISTACHIO,UV_VISOR_MAGENTA,-0.6582503160497828,0.6582503160497828,Snackpacks,UV visors,False
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_RED,0.6568840653171747,0.6568840653171747,Oxygen shakes,UV visors,False
MICROCHIP_SQUARE,OXYGEN_SHAKE_GARLIC,0.6566469150181604,0.6566469150181604,Microchips,Oxygen shakes,False
PEBBLES_XL,SNACKPACK_PISTACHIO,-0.6556509222494986,0.6556509222494986,Pebbles,Snackpacks,False
TRANSLATOR_VOID_BLUE,UV_VISOR_ORANGE,0.6540067160246283,0.6540067160246283,Translators,UV visors,False
MICROCHIP_OVAL,TRANSLATOR_VOID_BLUE,-0.6535206788745734,0.6535206788745734,Microchips,Translators,False
MICROCHIP_OVAL,MICROCHIP_RECTANGLE,0.6524004777670764,0.6524004777670764,Microchips,Microchips,True
PEBBLES_M,UV_VISOR_AMBER,-0.6517134690765549,0.6517134690765549,Pebbles,UV visors,False
OXYGEN_SHAKE_GARLIC,UV_VISOR_MAGENTA,0.650895179769982,0.650895179769982,Oxygen shakes,UV visors,False
PEBBLES_L,TRANSLATOR_GRAPHITE_MIST,0.6500507491880758,0.6500507491880758,Pebbles,Translators,False
MICROCHIP_TRIANGLE,SLEEP_POD_COTTON,-0.6498999838111098,0.6498999838111098,Microchips,Sleep pods,False
ROBOT_LAUNDRY,TRANSLATOR_GRAPHITE_MIST,-0.6497874279907769,0.6497874279907769,Robots,Translators,False
ROBOT_DISHES,SLEEP_POD_COTTON,0.6495279062463287,0.6495279062463287,Robots,Sleep pods,False
OXYGEN_SHAKE_GARLIC,ROBOT_VACUUMING,-0.6494047231065799,0.6494047231065799,Oxygen shakes,Robots,False
ROBOT_DISHES,ROBOT_IRONING,-0.6483980580218928,0.6483980580218928,Robots,Robots,True
PEBBLES_XL,SLEEP_POD_SUEDE,0.6482442944987948,0.6482442944987948,Pebbles,Sleep pods,False
MICROCHIP_CIRCLE,SLEEP_POD_NYLON,0.6467563901807802,0.6467563901807802,Microchips,Sleep pods,False
ROBOT_DISHES,UV_VISOR_RED,0.6465926795824485,0.6465926795824485,Robots,UV visors,False
MICROCHIP_TRIANGLE,PANEL_1X4,0.6458797066594416,0.6458797066594416,Microchips,Panels,False
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,0.645802493731801,0.645802493731801,Oxygen shakes,Oxygen shakes,True
ROBOT_MOPPING,UV_VISOR_MAGENTA,0.6456272161369881,0.6456272161369881,Robots,UV visors,False
ROBOT_MOPPING,SNACKPACK_PISTACHIO,-0.6449372866685933,0.6449372866685933,Robots,Snackpacks,False
PANEL_1X4,PANEL_2X2,0.6442909494543237,0.6442909494543237,Panels,Panels,True
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_CHOCOLATE,0.6439553101819423,0.6439553101819423,Galaxy sounds,Oxygen shakes,False
PANEL_1X4,SLEEP_POD_POLYESTER,-0.6415833023089579,0.6415833023089579,Panels,Sleep pods,False
PANEL_1X4,SLEEP_POD_NYLON,-0.6410399710623734,0.6410399710623734,Panels,Sleep pods,False
ROBOT_VACUUMING,UV_VISOR_ORANGE,-0.6405230502367244,0.6405230502367244,Robots,UV visors,False
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_RED,0.6403474184382116,0.6403474184382116,Galaxy sounds,UV visors,False
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_VOID_BLUE,0.6382754330592869,0.6382754330592869,Galaxy sounds,Translators,False
ROBOT_LAUNDRY,SNACKPACK_CHOCOLATE,0.6375994327560195,0.6375994327560195,Robots,Snackpacks,False
OXYGEN_SHAKE_MINT,ROBOT_LAUNDRY,0.6375493716290963,0.6375493716290963,Oxygen shakes,Robots,False
ROBOT_MOPPING,TRANSLATOR_GRAPHITE_MIST,0.6369635577299911,0.6369635577299911,Robots,Translators,False
ROBOT_IRONING,SLEEP_POD_NYLON,-0.6368451310905653,0.6368451310905653,Robots,Sleep pods,False
MICROCHIP_TRIANGLE,PEBBLES_XS,0.6357998260781674,0.6357998260781674,Microchips,Pebbles,False
MICROCHIP_SQUARE,ROBOT_DISHES,0.6354345181809151,0.6354345181809151,Microchips,Robots,False
SLEEP_POD_SUEDE,SNACKPACK_PISTACHIO,-0.6350341198535975,0.6350341198535975,Sleep pods,Snackpacks,False
MICROCHIP_SQUARE,PEBBLES_XL,0.634259846079283,0.634259846079283,Microchips,Pebbles,False
PEBBLES_M,SLEEP_POD_COTTON,0.6338313885345388,0.6338313885345388,Pebbles,Sleep pods,False
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_GRAPHITE_MIST,0.6335618307138061,0.6335618307138061,Galaxy sounds,Translators,False
SLEEP_POD_POLYESTER,SNACKPACK_PISTACHIO,-0.6333535433979957,0.6333535433979957,Sleep pods,Snackpacks,False
OXYGEN_SHAKE_CHOCOLATE,ROBOT_DISHES,0.6332064081844441,0.6332064081844441,Oxygen shakes,Robots,False
MICROCHIP_RECTANGLE,TRANSLATOR_VOID_BLUE,-0.6331974122430437,0.6331974122430437,Microchips,Translators,False
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_YELLOW,-0.6328967793293231,0.6328967793293231,Oxygen shakes,UV visors,False
PEBBLES_S,TRANSLATOR_VOID_BLUE,-0.632589753260836,0.632589753260836,Pebbles,Translators,False
MICROCHIP_RECTANGLE,SLEEP_POD_COTTON,-0.6317101610553061,0.6317101610553061,Microchips,Sleep pods,False
PANEL_1X4,SNACKPACK_PISTACHIO,0.6305102639045342,0.6305102639045342,Panels,Snackpacks,False
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_COTTON,0.6297719971926998,0.6297719971926998,Galaxy sounds,Sleep pods,False
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_LAUNDRY,0.6283248353302356,0.6283248353302356,Oxygen shakes,Robots,False
SNACKPACK_PISTACHIO,TRANSLATOR_ASTRO_BLACK,0.6282416158854283,0.6282416158854283,Snackpacks,Translators,False
MICROCHIP_TRIANGLE,SLEEP_POD_POLYESTER,-0.6278612418664795,0.6278612418664795,Microchips,Sleep pods,False
MICROCHIP_TRIANGLE,PEBBLES_XL,-0.6273580559170178,0.6273580559170178,Microchips,Pebbles,False
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XS,-0.6267411256815605,0.6267411256815605,Galaxy sounds,Pebbles,False
PEBBLES_M,SLEEP_POD_POLYESTER,0.6260893172562423,0.6260893172562423,Pebbles,Sleep pods,False
PEBBLES_S,UV_VISOR_MAGENTA,-0.6245772891821324,0.6245772891821324,Pebbles,UV visors,False
PEBBLES_M,SLEEP_POD_NYLON,0.6245681556747826,0.6245681556747826,Pebbles,Sleep pods,False
SLEEP_POD_POLYESTER,TRANSLATOR_ASTRO_BLACK,-0.6229418284346487,0.6229418284346487,Sleep pods,Translators,False
OXYGEN_SHAKE_MORNING_BREATH,PANEL_2X4,-0.6228188749832154,0.6228188749832154,Oxygen shakes,Panels,False
SLEEP_POD_COTTON,SNACKPACK_CHOCOLATE,-0.6219241448422766,0.6219241448422766,Sleep pods,Snackpacks,False
PANEL_2X2,TRANSLATOR_GRAPHITE_MIST,-0.6212826666756144,0.6212826666756144,Panels,Translators,False
PEBBLES_M,TRANSLATOR_GRAPHITE_MIST,0.620338032114285,0.620338032114285,Pebbles,Translators,False
PANEL_4X4,TRANSLATOR_GRAPHITE_MIST,0.620048002400844,0.620048002400844,Panels,Translators,False
ROBOT_MOPPING,SLEEP_POD_SUEDE,0.6196249978088926,0.6196249978088926,Robots,Sleep pods,False
MICROCHIP_RECTANGLE,PANEL_2X4,-0.6189499593224792,0.6189499593224792,Microchips,Panels,False
PEBBLES_S,SLEEP_POD_NYLON,-0.6176079126336494,0.6176079126336494,Pebbles,Sleep pods,False
OXYGEN_SHAKE_GARLIC,ROBOT_LAUNDRY,-0.6165159581529106,0.6165159581529106,Oxygen shakes,Robots,False
SLEEP_POD_LAMB_WOOL,TRANSLATOR_ECLIPSE_CHARCOAL,-0.6164609055258147,0.6164609055258147,Sleep pods,Translators,False
ROBOT_VACUUMING,TRANSLATOR_VOID_BLUE,-0.6163942744318711,0.6163942744318711,Robots,Translators,False
OXYGEN_SHAKE_CHOCOLATE,PANEL_2X4,0.6160682050555437,0.6160682050555437,Oxygen shakes,Panels,False
MICROCHIP_SQUARE,PEBBLES_S,-0.6160579103923443,0.6160579103923443,Microchips,Pebbles,False
PEBBLES_M,PEBBLES_S,-0.6157137748934277,0.6157137748934277,Pebbles,Pebbles,True
MICROCHIP_OVAL,TRANSLATOR_SPACE_GRAY,0.6155672138643608,0.6155672138643608,Microchips,Translators,False
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_CIRCLE,-0.6154828143888691,0.6154828143888691,Galaxy sounds,Microchips,False
OXYGEN_SHAKE_MINT,SLEEP_POD_COTTON,-0.6151447751912703,0.6151447751912703,Oxygen shakes,Sleep pods,False
SLEEP_POD_COTTON,TRANSLATOR_VOID_BLUE,0.6148853591998987,0.6148853591998987,Sleep pods,Translators,False
OXYGEN_SHAKE_GARLIC,SNACKPACK_CHOCOLATE,-0.6135158804653897,0.6135158804653897,Oxygen shakes,Snackpacks,False
PEBBLES_XS,SNACKPACK_CHOCOLATE,0.613280700144467,0.613280700144467,Pebbles,Snackpacks,False
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X2,-0.6126934423369398,0.6126934423369398,Galaxy sounds,Panels,False
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X2,-0.6125901759425452,0.6125901759425452,Galaxy sounds,Panels,False
ROBOT_DISHES,SNACKPACK_PISTACHIO,-0.6121712726069211,0.6121712726069211,Robots,Snackpacks,False
PEBBLES_S,SLEEP_POD_SUEDE,-0.6118397782611643,0.6118397782611643,Pebbles,Sleep pods,False
OXYGEN_SHAKE_CHOCOLATE,PANEL_2X2,-0.6113731285849168,0.6113731285849168,Oxygen shakes,Panels,False
PANEL_2X4,TRANSLATOR_ASTRO_BLACK,-0.6093744096289988,0.6093744096289988,Panels,Translators,False
PEBBLES_XL,ROBOT_VACUUMING,-0.6089055635018339,0.6089055635018339,Pebbles,Robots,False
SNACKPACK_STRAWBERRY,TRANSLATOR_ASTRO_BLACK,-0.6077266345587226,0.6077266345587226,Snackpacks,Translators,False
OXYGEN_SHAKE_GARLIC,SLEEP_POD_SUEDE,0.607491862178318,0.607491862178318,Oxygen shakes,Sleep pods,False
PEBBLES_XL,TRANSLATOR_ASTRO_BLACK,-0.607243789278709,0.607243789278709,Pebbles,Translators,False
ROBOT_VACUUMING,SNACKPACK_CHOCOLATE,0.606927050079008,0.606927050079008,Robots,Snackpacks,False
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_AMBER,-0.6067922977113237,0.6067922977113237,Galaxy sounds,UV visors,False
OXYGEN_SHAKE_CHOCOLATE,ROBOT_LAUNDRY,-0.6062556610683695,0.6062556610683695,Oxygen shakes,Robots,False
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_SUEDE,0.6055256961355675,0.6055256961355675,Galaxy sounds,Sleep pods,False
ROBOT_IRONING,SLEEP_POD_SUEDE,-0.6052192803464956,0.6052192803464956,Robots,Sleep pods,False
SNACKPACK_CHOCOLATE,UV_VISOR_AMBER,0.604908296559402,0.604908296559402,Snackpacks,UV visors,False
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_TRIANGLE,-0.604872579533726,0.604872579533726,Galaxy sounds,Microchips,False
PEBBLES_XL,ROBOT_IRONING,-0.6047532919367644,0.6047532919367644,Pebbles,Robots,False
PANEL_1X4,PANEL_2X4,-0.6041255195487586,0.6041255195487586,Panels,Panels,True
ROBOT_LAUNDRY,SNACKPACK_STRAWBERRY,-0.6034666322775244,0.6034666322775244,Robots,Snackpacks,False
ROBOT_VACUUMING,UV_VISOR_RED,-0.6022919813891148,0.6022919813891148,Robots,UV visors,False
MICROCHIP_TRIANGLE,PEBBLES_M,-0.6019655238857996,0.6019655238857996,Microchips,Pebbles,False
SLEEP_POD_COTTON,UV_VISOR_RED,0.600867101964529,0.600867101964529,Sleep pods,UV visors,False
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_XL,0.6005110834712024,0.6005110834712024,Oxygen shakes,Pebbles,False
MICROCHIP_CIRCLE,PANEL_1X2,0.6002402630949057,0.6002402630949057,Microchips,Panels,False
PANEL_1X4,UV_VISOR_RED,-0.5997679384186182,0.5997679384186182,Panels,UV visors,False
MICROCHIP_RECTANGLE,PANEL_1X4,0.5997038330089919,0.5997038330089919,Microchips,Panels,False
MICROCHIP_TRIANGLE,SNACKPACK_CHOCOLATE,0.5987006268928515,0.5987006268928515,Microchips,Snackpacks,False
PEBBLES_M,UV_VISOR_RED,0.5968329428505393,0.5968329428505393,Pebbles,UV visors,False
ROBOT_IRONING,UV_VISOR_MAGENTA,-0.5965843719347395,0.5965843719347395,Robots,UV visors,False
SLEEP_POD_POLYESTER,TRANSLATOR_GRAPHITE_MIST,0.5958803294100058,0.5958803294100058,Sleep pods,Translators,False
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_CHOCOLATE,-0.5955985272503139,0.5955985272503139,Oxygen shakes,Snackpacks,False
MICROCHIP_OVAL,UV_VISOR_ORANGE,-0.5945709973859188,0.5945709973859188,Microchips,UV visors,False
ROBOT_VACUUMING,SLEEP_POD_NYLON,-0.5940663275013903,0.5940663275013903,Robots,Sleep pods,False
PEBBLES_M,SLEEP_POD_SUEDE,0.5937695659942198,0.5937695659942198,Pebbles,Sleep pods,False
MICROCHIP_CIRCLE,MICROCHIP_TRIANGLE,-0.5933514510346928,0.5933514510346928,Microchips,Microchips,True
PANEL_1X2,SLEEP_POD_LAMB_WOOL,0.5929596200957505,0.5929596200957505,Panels,Sleep pods,False
PEBBLES_S,SNACKPACK_CHOCOLATE,0.5925831113002097,0.5925831113002097,Pebbles,Snackpacks,False
PANEL_2X4,UV_VISOR_RED,0.5911770744731141,0.5911770744731141,Panels,UV visors,False
PANEL_1X4,PEBBLES_S,0.5906300236438145,0.5906300236438145,Panels,Pebbles,False
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_SQUARE,0.5903446937271737,0.5903446937271737,Galaxy sounds,Microchips,False
UV_VISOR_AMBER,UV_VISOR_RED,-0.5885627440575723,0.5885627440575723,UV visors,UV visors,True
ROBOT_LAUNDRY,UV_VISOR_ORANGE,-0.5877500554241754,0.5877500554241754,Robots,UV visors,False
OXYGEN_SHAKE_MINT,UV_VISOR_RED,-0.5877276884690814,0.5877276884690814,Oxygen shakes,UV visors,False
PANEL_1X2,TRANSLATOR_ECLIPSE_CHARCOAL,-0.5874994597724446,0.5874994597724446,Panels,Translators,False
OXYGEN_SHAKE_MINT,PANEL_1X4,0.5867659763691854,0.5867659763691854,Oxygen shakes,Panels,False
SLEEP_POD_LAMB_WOOL,UV_VISOR_YELLOW,-0.5866581687778244,0.5866581687778244,Sleep pods,UV visors,False
SNACKPACK_STRAWBERRY,TRANSLATOR_SPACE_GRAY,-0.586628129552211,0.586628129552211,Snackpacks,Translators,False
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_VANILLA,0.5862366834243166,0.5862366834243166,Oxygen shakes,Snackpacks,False
OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR_MAGENTA,-0.5858005926882155,0.5858005926882155,Oxygen shakes,UV visors,False
MICROCHIP_RECTANGLE,PEBBLES_XL,-0.5854743800081056,0.5854743800081056,Microchips,Pebbles,False
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,0.5843864740255512,0.5843864740255512,UV visors,UV visors,True
ROBOT_LAUNDRY,SLEEP_POD_SUEDE,-0.5835300657339769,0.5835300657339769,Robots,Sleep pods,False
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_RECTANGLE,-0.5834741240778739,0.5834741240778739,Galaxy sounds,Microchips,False
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_S,-0.5828080537023711,0.5828080537023711,Galaxy sounds,Pebbles,False
MICROCHIP_TRIANGLE,SNACKPACK_STRAWBERRY,-0.5826981989922269,0.5826981989922269,Microchips,Snackpacks,False
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_POLYESTER,0.5805702981507223,0.5805702981507223,Galaxy sounds,Sleep pods,False
SLEEP_POD_COTTON,SNACKPACK_PISTACHIO,-0.5805632257408154,0.5805632257408154,Sleep pods,Snackpacks,False
OXYGEN_SHAKE_CHOCOLATE,PANEL_1X2,0.5776076394368149,0.5776076394368149,Oxygen shakes,Panels,False
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_PISTACHIO,-0.5774981170883788,0.5774981170883788,Galaxy sounds,Snackpacks,False
SNACKPACK_CHOCOLATE,TRANSLATOR_VOID_BLUE,-0.5758210549989753,0.5758210549989753,Snackpacks,Translators,False
ROBOT_LAUNDRY,UV_VISOR_MAGENTA,-0.575218429260003,0.575218429260003,Robots,UV visors,False
PEBBLES_S,ROBOT_MOPPING,-0.5730194479089166,0.5730194479089166,Pebbles,Robots,False
MICROCHIP_OVAL,TRANSLATOR_ASTRO_BLACK,0.5725717939580881,0.5725717939580881,Microchips,Translators,False
ROBOT_VACUUMING,TRANSLATOR_GRAPHITE_MIST,-0.5704553265475176,0.5704553265475176,Robots,Translators,False
GALAXY_SOUNDS_BLACK_HOLES,PANEL_1X4,-0.5696008648126232,0.5696008648126232,Galaxy sounds,Panels,False
MICROCHIP_SQUARE,ROBOT_LAUNDRY,-0.5693943295700248,0.5693943295700248,Microchips,Robots,False
PANEL_2X2,SLEEP_POD_POLYESTER,-0.5684086752480113,0.5684086752480113,Panels,Sleep pods,False
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_NYLON,0.5658786712449742,0.5658786712449742,Galaxy sounds,Sleep pods,False
PEBBLES_M,TRANSLATOR_ASTRO_BLACK,-0.5641054777730858,0.5641054777730858,Pebbles,Translators,False
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_GARLIC,-0.5627932901836609,0.5627932901836609,Microchips,Oxygen shakes,False
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_S,0.5626269401662694,0.5626269401662694,Oxygen shakes,Pebbles,False
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MINT,0.56050214462194,0.56050214462194,Microchips,Oxygen shakes,False
ROBOT_IRONING,TRANSLATOR_GRAPHITE_MIST,-0.5586619533839848,0.5586619533839848,Robots,Translators,False
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_SQUARE,0.5586606001889065,0.5586606001889065,Galaxy sounds,Microchips,False
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MORNING_BREATH,-0.5579056571779268,0.5579056571779268,Oxygen shakes,Oxygen shakes,True
MICROCHIP_TRIANGLE,SNACKPACK_PISTACHIO,0.5552658216036345,0.5552658216036345,Microchips,Snackpacks,False
MICROCHIP_RECTANGLE,ROBOT_DISHES,-0.5551371895926037,0.5551371895926037,Microchips,Robots,False
OXYGEN_SHAKE_MINT,TRANSLATOR_GRAPHITE_MIST,-0.5549318234982009,0.5549318234982009,Oxygen shakes,Translators,False
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_STRAWBERRY,-0.553883574733642,0.553883574733642,Oxygen shakes,Snackpacks,False
OXYGEN_SHAKE_GARLIC,PEBBLES_M,0.5535986469498135,0.5535986469498135,Oxygen shakes,Pebbles,False
SLEEP_POD_POLYESTER,SNACKPACK_CHOCOLATE,-0.5534882422453228,0.5534882422453228,Sleep pods,Snackpacks,False
OXYGEN_SHAKE_GARLIC,PANEL_2X2,-0.5522568711827058,0.5522568711827058,Oxygen shakes,Panels,False
PANEL_2X2,SNACKPACK_CHOCOLATE,0.5521312856931802,0.5521312856931802,Panels,Snackpacks,False
PANEL_2X4,PEBBLES_M,0.5516894419412904,0.5516894419412904,Panels,Pebbles,False
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_GRAPHITE_MIST,-0.550804018098736,0.550804018098736,Oxygen shakes,Translators,False
TRANSLATOR_SPACE_GRAY,UV_VISOR_AMBER,0.548788408790749,0.548788408790749,Translators,UV visors,False
PANEL_2X2,ROBOT_MOPPING,-0.5482855430152924,0.5482855430152924,Panels,Robots,False
