product,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL,PEBBLES_XS,ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW
ROBOT_DISHES,0.0011990112216646509,0.003807162866672056,-0.0011870833534673095,0.00021507690504474536,0.0009887457685997217,0.0005753777990435574,-0.005130888869737837,-0.005384548043934677,-0.002750810839333513,-0.009389565736167222,0.0001042301122487834,0.0042967905437932465,-0.0001757137261384576,0.006439225339787875,0.0076600168335952705,-0.002463097474936112,0.003056223076193878,0.003657741043892393,0.010120978245687398,0.0002719641491619402,0.0065049876679044855,0.0043091840189710415,-0.004961424952027634,-0.00392280526942015,-0.0003488334658399457,1.0,0.0007479580894770655,0.0013027653879087461,-0.005892632796835131,0.005823188746523671,0.006629312003583998,0.007398588456531747,-0.0036029888656293313,-0.004951817526745258,0.004753960301659669,0.009909848745727343,0.005238900473066677,0.011661968241481127,-0.0012292539111431592,0.002889593932828049,-0.009288086511959056,0.011967889494301113,0.004733231684589239,-0.004090320501182688,-0.0008037533067293351,-0.000603654040237648,0.005321232098265563,0.0015552701729803417,0.010789696646076291,0.004137969495294644
ROBOT_IRONING,0.0015715848483473375,-0.0021478244780024154,-0.002252487842770134,0.004066916892831976,0.0008816599679958812,-0.01030400296493401,0.014822944100649035,-0.0066833791553123825,-0.004224862268679292,0.0028638250890696735,0.006899603817252162,-0.001012602379080182,-0.0048114998027524334,-0.0005771800253928691,0.0008087856454416488,-0.001911645390172029,0.00416281562031811,-0.0031237338747131397,-0.0009738205819862137,-0.0025736845880051616,-0.000538933646079837,-0.00276174723000974,-0.00022524615173669972,-0.0002194680310171872,0.006243956458178294,0.0007479580894770655,1.0,-0.009050840358147913,-0.0003197952788483399,0.013846326677296971,-0.0014299912021438076,0.0008377671554141452,0.012986979654825169,7.640339018730888e-05,0.009039185063000724,0.009536524957677215,0.004213601703701891,0.005957940513377668,0.003331012338155318,0.0028031083077941165,-0.008161304964411234,0.01329430537861123,-0.0017774721329677475,0.004041682356886717,-0.003919197916834107,0.013963654493503565,0.005108712263512734,0.0029646208558148975,0.00279864672209465,0.0026767666463060405
ROBOT_LAUNDRY,0.0009773403859631399,0.006307308746379377,0.007005480226029119,0.0029857109675853425,0.012473530745418586,0.003976583728067513,0.01098310829614273,-0.002051620188541394,0.000583356573931212,-0.00310776217425793,0.010292219096518783,-8.152126460973205e-06,0.006239555266841062,0.002939020921627498,0.012429740486193464,0.012746073176313152,-0.0022905723278460193,-0.004149492297442822,-0.00338408023853077,-0.0070537410638973974,0.010210899254544404,0.007239105077627071,-0.0029493046705119743,-0.0011888083759896606,-0.015108253078934153,0.0013027653879087461,-0.009050840358147913,1.0,-0.009604255759625391,-0.0014338070620628285,0.0016639200384721302,-0.002631779687390535,0.0030981619792846997,0.0005433839925207618,-0.0028964558244896645,0.00620643616636033,0.00147302887670263,0.005976752257348977,0.0009837500826438016,0.005975087156833722,0.0008940262781495512,0.0016590077274741964,0.0059016850517198335,0.007341742970308571,0.00763305852081004,0.006786334023813395,-0.004299365570683077,0.0086682652162788,0.010499095899145468,-0.003567412002041309
ROBOT_MOPPING,0.004081404655998629,0.0073910369071801115,-0.0014287737617380586,0.004010353338210832,0.003909303271118899,0.000665574305503064,0.008366223265878157,-0.009107262626680145,0.002802497749614797,-0.0006778187802817709,-0.005439089242054866,0.005850680323867317,0.008362484411312165,0.0033292275544200703,0.0025665558828413112,0.009512387313815271,-0.0063155231461644295,0.0004284858226089957,0.010245389020948762,0.009822162359040296,4.240103836011601e-05,0.004639801933399796,-0.0045592533975899715,-0.0002519172045954792,0.0004638385751647354,-0.005892632796835131,-0.0003197952788483399,-0.009604255759625391,1.0,-0.0038809744775410867,-0.004225409308383952,-0.0043080346492771785,-0.0046364600090673435,0.0031027331744832728,0.0046905620755717465,0.008684265404861303,-0.009843333527537919,0.02429268860468688,-0.010802951186790243,0.004286345840034197,8.824355375405322e-05,0.0029521019138829614,0.0025860844739310483,0.008119585254502041,-0.002326756028707719,0.0029950792324476678,-0.0005206247470785721,0.0028377028879285906,-0.005397243269820735,0.008180693085397423
ROBOT_VACUUMING,0.0024065476355393583,0.008451070220392515,0.00595716924313131,0.006836323107392824,0.0030898216865811266,-0.00044599426198419683,-0.0032575008059725487,0.009186206513726041,-0.0050959770938979135,-0.008356092210361203,0.012203488637821263,0.003868481076249522,-0.0019265728277382296,0.0062651673320588104,-0.004607021908484494,0.002539050607194332,0.011329186782457897,-0.0008039920445400547,0.0016614491181127717,0.0030215016365972187,-0.0047626096199177145,0.005348147892371547,-0.001106853301260847,0.00687221021058126,-0.01041673692555651,0.005823188746523671,0.013846326677296971,-0.0014338070620628285,-0.0038809744775410867,1.0,0.005325392836107572,0.0035014169655145596,0.001732070893521554,0.0035799480177035616,0.004628827502365791,0.006585915349529526,0.013714141963160318,0.006653485425303198,0.007045805486644812,0.007826340173119069,0.0004214346839490048,0.00129902973507818,0.006736216882556319,0.005233992383569214,-0.0015812149261093613,-0.00023629774991588973,-0.0062928044080583,0.0011951918174760389,0.012133797151050034,0.002262820435417119
SLEEP_POD_COTTON,0.009003570077688518,0.008560531438669266,0.009319452274154894,0.001624438648465977,-0.0017522618954142974,-0.003660569974881909,-0.00889169703940156,-0.006233318703873125,-0.004894017884897656,-0.008934583557059953,0.003750446443276154,0.007924429338968864,0.008635067059144958,-0.004218751455360789,0.005600917299170991,0.015530325931536557,0.0009520056498177671,0.005022482137762786,-0.0015141071447714637,0.003509874922957322,0.0023078882779865337,-0.0073253742922733765,0.0048489793771670925,-0.00216850036990376,-0.0004273036049120175,0.006629312003583998,-0.0014299912021438076,0.0016639200384721302,-0.004225409308383952,0.005325392836107572,1.0,-0.003114337451142669,0.005971806487044079,-0.007546755464659074,-0.00018230618505010146,0.014720739478205125,0.01661414571495246,0.011430612576618558,0.007078243730754258,0.006185930295150492,0.0027572200193572527,-0.0037983107851946333,-0.0031523545813164295,0.0048515414506692675,-0.0008091120573640952,0.010971079781336913,0.011756981212514712,0.0006008438225281107,0.006431219789629851,0.005601704745310103
SLEEP_POD_LAMB_WOOL,0.0025583170794772985,-0.0011692778342266604,0.0058217514780690115,0.007801363824479299,0.005631366523071096,-0.007233482883290448,0.00863992005640617,0.0010870547789967552,-0.003151358007458803,0.0006319243836623333,-0.0005714217930889993,-0.0013909958085707003,-0.002285415008360211,0.00749302370960352,0.011352596377258916,0.007880641457266316,0.005390475389445116,0.0029054857899273243,0.010832492322374512,0.007781570650672656,-0.002807187731011649,0.0005395873617689154,0.003892421961611694,0.0016631267469893803,0.0002755433025695774,0.007398588456531747,0.0008377671554141452,-0.002631779687390535,-0.0043080346492771785,0.0035014169655145596,-0.003114337451142669,1.0,0.003768563408324857,0.009017024651318888,0.006456312728261753,0.008680452967035126,0.010423618447576508,0.008145645808275575,0.0057272989035745,0.00718705090025875,0.0019645090676080634,0.0036469147815267108,0.0007860090056094453,0.0036140590376294852,0.009502710110183138,-0.0005066190089427642,0.006308708378574399,0.004696519757528906,0.005919444554309967,0.00019364139236668397
SLEEP_POD_NYLON,0.004039490886120226,-0.0002630157926279149,0.007268290521832338,0.006303678077845653,0.005008615289462913,0.0006981299372235118,0.006207123901950807,0.0002541706532767355,-0.011792470829705689,-0.0007321313448252278,0.008801272382740932,0.00668078097969114,0.005418475049283266,0.01628172431537293,0.006363348882245256,0.006308078411967028,0.008534769262640097,-0.003717368982783713,0.00758416345175358,0.01218796681639248,-0.0013296939941696046,-0.0029599177544069916,0.009172192954293132,-0.003555405426217875,0.00033139030829524175,-0.0036029888656293313,0.012986979654825169,0.0030981619792846997,-0.0046364600090673435,0.001732070893521554,0.005971806487044079,0.003768563408324857,1.0,0.0013893055438259979,0.0069636526465979304,0.016198109134980345,0.004361348678571957,0.020631729388296195,0.00013015265776367696,0.002877750314395327,0.0071131223287037165,-0.007566580275563605,0.0007835868163125401,0.012210706330742857,0.007838924126584015,0.005788145742225302,-0.003979719072646587,0.001075375288719901,0.001606431511561158,-0.0024738087407739644
SLEEP_POD_POLYESTER,0.008026330891120885,0.001879348815712731,0.011055857900201508,0.005176424514064523,0.010249174943758836,-0.011980697979161096,0.0021154244500609714,0.009014243696092421,0.008401143010257794,0.0011722035143962959,0.0068925553204689585,-0.0008907087893908122,0.0176995481300104,0.0028552400019364135,-0.0003090491011110209,-0.0027154681893090445,0.006027882677428599,-0.0035552257277214035,0.004099270870039424,0.0028582213048456017,0.002400374526025585,-0.007937172503284703,-0.003942900005860433,0.004296086675537378,0.0033781569036456867,-0.004951817526745258,7.640339018730888e-05,0.0005433839925207618,0.0031027331744832728,0.0035799480177035616,-0.007546755464659074,0.009017024651318888,0.0013893055438259979,1.0,0.005340366446237462,0.01316771848207086,0.012359974331827898,0.010445577939852216,0.005080264884514376,0.005973102648808022,-0.009717066748563138,0.008031625960193967,0.004026019552371068,0.01508622331209344,0.005274737730118755,0.00664942372901538,0.013763269330235098,-0.001982315892641148,0.014481968717476775,-0.001697728097526497
SLEEP_POD_SUEDE,0.004248411694840255,0.010857194356344047,-0.005895930596135986,0.0073613208400711465,-0.004496420094736688,-0.006203951341205096,0.0017789917527006598,-0.000658022896805557,-0.0011546791836191685,0.001984632145795039,-0.0008054897675127074,-0.003116419422229064,0.0077919349753451835,0.008090947072312317,0.0028927587830420037,0.0026457799549363587,-0.0029493797893126866,-0.0013320186069174988,0.005800928516908533,0.008410711752366084,-0.009153420803743956,-0.007623088338906773,-0.0002965326679583167,0.009488353400278383,0.00038586714134221953,0.004753960301659669,0.009039185063000724,-0.0028964558244896645,0.0046905620755717465,0.004628827502365791,-0.00018230618505010146,0.006456312728261753,0.0069636526465979304,0.005340366446237462,1.0,0.010664991655202273,0.003086817521314148,0.019363635955297047,-0.004933487040915782,0.010418735774561925,0.0031162501832555133,0.0042159164793802145,0.006325528601943311,-0.002839420520015492,0.003929732392584695,0.01464278292588266,0.0002703721335232351,0.009551251761475622,0.004421917268512224,0.006428120053326378
SNACKPACK_CHOCOLATE,0.01884728807288084,0.017325474932290478,0.015564744181693112,0.014770456192065852,0.019901726034522844,0.0005644389214186844,0.001527223438584369,0.0018488364027961584,0.007382076621694703,-0.011186004250999084,0.017706138062974143,0.012229963915421423,0.017954459551623694,-0.0005127893329895086,0.02180979483051729,0.007041892918755694,0.015197641667627838,0.012506035810551982,0.01157165527780139,0.004720227894762456,0.0028138702721149816,-0.010977784183693355,0.0006824317852433556,-0.0025300207009601177,0.012019460914192174,0.009909848745727343,0.009536524957677215,0.00620643616636033,0.008684265404861303,0.006585915349529526,0.014720739478205125,0.008680452967035126,0.016198109134980345,0.01316771848207086,0.010664991655202273,1.0,0.024692495641156397,0.030747765977141978,0.017030743389767886,-0.9151916562765425,0.00493409142127081,0.01320506431506514,0.018873777762641313,0.0021215181819227904,0.004533490866171483,0.015077789078916486,0.00873948746052479,0.010523831576721404,0.0212242681380637,0.015598926036708254
SNACKPACK_PISTACHIO,0.016401378041555278,0.012301162150779015,0.025389608682273357,0.014862810519506633,0.01403148672364468,-0.00448387946253215,0.00024340155823111056,-0.006706324919579175,0.001988283706896912,0.0007095932927674415,0.020115674843149755,0.007838661647977082,0.0071537828089901934,0.01571780654760427,0.009937689937775326,0.020237108435057157,0.009689073293555013,0.007346826871405862,0.01269346084356716,0.0073171486619086476,0.010247250598852068,-0.00790971970842529,6.46520635232828e-05,-0.000489730122424214,-0.0028304706390889557,0.005238900473066677,0.004213601703701891,0.00147302887670263,-0.009843333527537919,0.013714141963160318,0.01661414571495246,0.010423618447576508,0.004361348678571957,0.012359974331827898,0.003086817521314148,0.024692495641156397,1.0,-0.8306591784804822,0.9125632337000372,0.03997314927939858,0.022424178195918656,0.021141387021936874,0.007586013513031271,0.0126800936224939,0.017131820886086852,0.01912710928237906,0.023185866979722088,0.021974443209644277,0.023387240364160636,0.016525741555748794
SNACKPACK_RASPBERRY,0.012008286902142937,0.012050475822193495,0.0018977835320018205,0.010209287550637639,0.013368598990361748,0.009167462844189997,-0.002098315542057863,0.004003154940005155,-0.002073411252214713,-0.002319786586934449,0.01080618761911277,0.014153587335848669,0.020471067880931886,0.017007133156617112,0.017059527017747607,0.010325978737108908,0.007977079949770162,0.0051741289651693525,0.011514410591165623,0.009754569745669671,-0.006741836313931639,0.008162285733092365,0.0013582627084881536,-0.0014495049033904112,0.00112885196966855,0.011661968241481127,0.005957940513377668,0.005976752257348977,0.02429268860468688,0.006653485425303198,0.011430612576618558,0.008145645808275575,0.020631729388296195,0.010445577939852216,0.019363635955297047,0.030747765977141978,-0.8306591784804822,1.0,-0.9231686292032215,0.014472300385950326,-0.0025488347432760655,0.000385156918966671,0.01606816927357914,0.009226906220920449,0.0047882954120402,0.012240653243341146,0.006019770808844693,0.006994465180931933,0.0009201469755159595,0.01440131517431428
SNACKPACK_STRAWBERRY,0.010175541151469644,0.01125542748836114,0.02019677377428373,0.012987138008864467,0.009882856741109834,-0.008342521368065011,5.100640135624469e-06,-0.006423721777981436,0.005386648948383711,0.0020981641794221664,0.011852408240271783,0.007155762220571147,0.0008899288946927521,0.010159125529766427,0.003943249926235418,0.013728387774048414,0.007447106900474381,0.007984568977611855,0.007592840733582639,0.006846053234725989,0.007832030157145866,-0.008720847425873396,-0.0004301484185995262,0.0015914563869908031,-0.0018211909964863764,-0.0012292539111431592,0.003331012338155318,0.0009837500826438016,-0.010802951186790243,0.007045805486644812,0.007078243730754258,0.0057272989035745,0.00013015265776367696,0.005080264884514376,-0.004933487040915782,0.017030743389767886,0.9125632337000372,-0.9231686292032215,1.0,0.030698574593780455,0.020909005251041377,0.017073962521897978,0.0029379528497665377,0.008213510197258198,0.012158926383040607,0.013536192918814718,0.021060088006310217,0.017815901999373815,0.023200838647267696,0.01104108029162637
SNACKPACK_VANILLA,0.007298917941190422,0.012435305311772588,0.009073005625501012,0.010038860347022213,0.00942756209881295,0.0013570441159911544,-0.0023221455178202696,-0.003417249627352629,-0.007575608148310076,0.009049717929293348,0.01132150376960927,0.015207007435821726,0.010737581903958104,0.02796272010364292,0.0071230488778231925,0.01866354944763501,0.002052103900196417,0.005385851933098489,0.011029280847061215,0.016528968438144755,-0.0015925349043887595,0.009366523384127407,-0.0020226282863982027,0.0041405517934699,-0.01377461478454868,0.002889593932828049,0.0028031083077941165,0.005975087156833722,0.004286345840034197,0.007826340173119069,0.006185930295150492,0.00718705090025875,0.002877750314395327,0.005973102648808022,0.010418735774561925,-0.9151916562765425,0.03997314927939858,0.014472300385950326,0.030698574593780455,1.0,0.016734952456233278,0.00807147740525115,0.0023570651930872157,0.017612738902456276,0.01593921004001651,0.013682428668120179,0.01810322858309954,0.016424522498092686,0.008232218214258402,0.012597292218825093
TRANSLATOR_ASTRO_BLACK,0.013102994539140812,0.006135800184744102,0.0006672511491051818,0.0037471983178695755,0.013757491341885753,-0.004142799090820159,8.356281393297887e-06,-0.004168633718939953,0.0016841054006611798,-0.0009956362958014886,-0.0019639109056749315,0.004766147283257143,-0.00431538004010119,0.0012875102031038059,0.004825935127716594,0.004412846314407904,-0.0011342723181647927,-0.0014984013175144723,0.012675890290577464,0.00031295069514100275,-0.0010919335330304924,-0.010057641252364887,0.0067098507618737965,0.0013389080263859047,0.0029867918354891513,-0.009288086511959056,-0.008161304964411234,0.0008940262781495512,8.824355375405322e-05,0.0004214346839490048,0.0027572200193572527,0.0019645090676080634,0.0071131223287037165,-0.009717066748563138,0.0031162501832555133,0.00493409142127081,0.022424178195918656,-0.0025488347432760655,0.020909005251041377,0.016734952456233278,1.0,0.0037562233797444403,-0.0035589710717460464,0.008513140707443042,0.0046824064209303054,0.004842170821104728,0.01362123073120315,0.006871568637276724,0.003168659829724564,0.014447820570660849
TRANSLATOR_ECLIPSE_CHARCOAL,0.0014494051757315035,0.0019391624526455436,0.007958643738073385,0.009759858313039336,-0.004972060458468585,-0.006817416292482948,-0.0014400975365412708,-0.0037838795994222622,0.0008614433331397263,-0.007815384257534889,0.002430166855241323,0.005480902524843263,-0.002345191259700598,0.007478765684234754,0.008631580097522665,0.007458253242204398,0.003689440215833624,0.004787135542506543,0.007383864621913153,-0.006675518543656779,0.0005741422592290142,0.0022701114269448814,0.0037224841156817652,-0.0079193503111804,0.007764896175096856,0.011967889494301113,0.01329430537861123,0.0016590077274741964,0.0029521019138829614,0.00129902973507818,-0.0037983107851946333,0.0036469147815267108,-0.007566580275563605,0.008031625960193967,0.0042159164793802145,0.01320506431506514,0.021141387021936874,0.000385156918966671,0.017073962521897978,0.00807147740525115,0.0037562233797444403,1.0,0.006795890494161217,0.010188066508493052,-0.0046910300654611995,0.008213647634461222,0.013586228556261555,-0.01035869561909291,0.008045654619005763,0.007051283659753574
TRANSLATOR_GRAPHITE_MIST,0.015094093148295571,-0.004050091703889657,0.004790819249205292,0.0033777542225888147,0.021515191885204992,-0.0038952894704778,-0.0003182432932526558,-0.003293774150299462,0.002141571022979801,0.0019159585971592085,0.0035951373538947676,0.008796071211518514,-0.006276788606075064,0.00867631766739536,0.007050121936547637,-0.0003744070813431541,0.0005583745097668283,0.0018417528229470461,0.0034919077959599597,-0.0010671736522706444,-0.004823592467622879,0.0005066045579725869,0.007729652817841924,-0.005777318120011748,0.008528529737720012,0.004733231684589239,-0.0017774721329677475,0.0059016850517198335,0.0025860844739310483,0.006736216882556319,-0.0031523545813164295,0.0007860090056094453,0.0007835868163125401,0.004026019552371068,0.006325528601943311,0.018873777762641313,0.007586013513031271,0.01606816927357914,0.0029379528497665377,0.0023570651930872157,-0.0035589710717460464,0.006795890494161217,1.0,-0.001547985880725246,0.017523132750938912,0.00038359939030573493,0.0030567232116103997,0.008271211028885181,0.002032894730712875,0.0034539323816102133
TRANSLATOR_SPACE_GRAY,0.00016966527919266144,0.0008604681148002051,0.006454435203364477,0.0030273765398063117,-0.00046565021159482506,0.004072002504994939,0.004531761244581023,-0.003977710844669961,0.01065919899083318,-0.007157151696847208,-0.0037024005722165933,0.008777069894093943,0.0002107450962282656,0.009535183149379808,0.009218072658241826,0.0059807155677431435,0.005413651400066435,0.0002088955007656824,0.007699003101441503,0.009957786774292087,0.0010964661451938233,-0.006254845207870443,0.0011717251144249558,0.003922333782225059,-0.0033776799694869666,-0.004090320501182688,0.004041682356886717,0.007341742970308571,0.008119585254502041,0.005233992383569214,0.0048515414506692675,0.0036140590376294852,0.012210706330742857,0.01508622331209344,-0.002839420520015492,0.0021215181819227904,0.0126800936224939,0.009226906220920449,0.008213510197258198,0.017612738902456276,0.008513140707443042,0.010188066508493052,-0.001547985880725246,1.0,0.002963242549220218,0.01293430150104993,-0.0006868666626004006,-0.002746780367701618,0.007227391211526047,0.0018452945275308301
TRANSLATOR_VOID_BLUE,0.013801291015384291,0.007617974456641159,0.010702772949660815,0.01220654597673608,0.011969149854365231,-0.0019612167459450423,-0.000684630572570113,0.005569602105457652,-0.0033246607694625945,-0.003939121383738548,0.005043663704718773,0.000916179440782078,-0.005768516757786795,0.0011777823318321868,-0.0015680326729912769,0.0026683866766382697,0.00065471712347508,-0.0008760529222603281,0.005944292923717263,0.0020695609924276034,-0.002511307584760083,0.0036307653444405726,-0.005690379128268875,0.009908402445992014,-0.017818857289031695,-0.0008037533067293351,-0.003919197916834107,0.00763305852081004,-0.002326756028707719,-0.0015812149261093613,-0.0008091120573640952,0.009502710110183138,0.007838924126584015,0.005274737730118755,0.003929732392584695,0.004533490866171483,0.017131820886086852,0.0047882954120402,0.012158926383040607,0.01593921004001651,0.0046824064209303054,-0.0046910300654611995,0.017523132750938912,0.002963242549220218,1.0,-0.0016037149663030172,0.005572596821828736,0.0075246079912029765,0.001373794998169275,0.007312747647770038
UV_VISOR_AMBER,0.005261073570582822,0.009364544206104525,0.0003209259375453444,-0.0011603895171564923,-0.006704386733333793,0.0068424118650101725,0.004975381706436955,0.006925725660507482,0.0026980738100713234,-0.0002444309942695504,0.01284899254326196,0.01614220477569319,0.009360270842816994,0.0020001232616049503,-0.0006052137484315265,0.006610179724893228,0.016224434816738232,0.004036392971361326,0.008340701552367687,0.006237559690190918,0.005022043735462481,0.002510140349081734,0.0008082179791997989,-0.005078367319246011,0.005069886213233484,-0.000603654040237648,0.013963654493503565,0.006786334023813395,0.0029950792324476678,-0.00023629774991588973,0.010971079781336913,-0.0005066190089427642,0.005788145742225302,0.00664942372901538,0.01464278292588266,0.015077789078916486,0.01912710928237906,0.012240653243341146,0.013536192918814718,0.013682428668120179,0.004842170821104728,0.008213647634461222,0.00038359939030573493,0.01293430150104993,-0.0016037149663030172,1.0,0.006257962748005957,0.004339443636906981,-0.0011598589121357915,-0.002373542007338356
UV_VISOR_MAGENTA,0.013720237551172814,0.001461148208505171,0.0036869099144088177,0.00751063411512945,0.002510132795019889,0.002065380448209231,-0.004041831797164849,-0.001331202972463699,0.0011205126219533577,-0.0010666587355082583,0.006642721378077194,0.013771102000225976,0.007000723222237825,0.011682261905956372,0.00898783598918281,0.0018410721789071526,0.0039618370026031965,0.0004964486379594403,0.012873102645420185,0.00882041909817642,0.00542149076379532,0.010654808542490126,0.002339340627451295,-0.0032817087576089096,-0.009520762938145287,0.005321232098265563,0.005108712263512734,-0.004299365570683077,-0.0005206247470785721,-0.0062928044080583,0.011756981212514712,0.006308708378574399,-0.003979719072646587,0.013763269330235098,0.0002703721335232351,0.00873948746052479,0.023185866979722088,0.006019770808844693,0.021060088006310217,0.01810322858309954,0.01362123073120315,0.013586228556261555,0.0030567232116103997,-0.0006868666626004006,0.005572596821828736,0.006257962748005957,1.0,0.006517855812459936,0.005278032116106213,0.009282188301168068
UV_VISOR_ORANGE,0.0032707989001488,0.004094203218461397,-0.001364419143284778,-0.005833398212258591,-0.0028376647094306676,-0.0021329040732163945,-0.004050047629443356,-0.0006640908042285572,-0.007767687624028135,-0.0020307584945819276,0.003932736956331806,-0.0036095247152595745,0.010061761367916651,-0.004673365187292489,0.003574545015335888,0.0103235204089572,-0.0012927599755039778,-0.0056666161076781366,0.014090318408278128,0.006275213955715286,0.007099123319837541,-0.005167406706466394,-0.009781601850577273,0.008172116551095844,-0.005161229504379176,0.0015552701729803417,0.0029646208558148975,0.0086682652162788,0.0028377028879285906,0.0011951918174760389,0.0006008438225281107,0.004696519757528906,0.001075375288719901,-0.001982315892641148,0.009551251761475622,0.010523831576721404,0.021974443209644277,0.006994465180931933,0.017815901999373815,0.016424522498092686,0.006871568637276724,-0.01035869561909291,0.008271211028885181,-0.002746780367701618,0.0075246079912029765,0.004339443636906981,0.006517855812459936,1.0,0.01955601990621495,0.004225370609179143
UV_VISOR_RED,0.0016949812820621288,0.015792253379179395,0.010113957676513527,0.01003123815601801,0.004443164961957811,-0.006110169308237595,-0.0016193936563070363,-0.0036555373288544484,0.01031337903270848,0.0038235699504401486,0.006386011974058613,-0.0014846728000945649,-0.00656384674023826,0.011816414284964973,0.0007956918395765004,0.013077242595051634,0.0022386918333154922,0.006024731883642386,0.005377545854286533,-0.0019374626033993952,-0.004210987790370883,-0.003032305909434656,-0.005558773197436661,0.009924643236006477,-0.011019754386736942,0.010789696646076291,0.00279864672209465,0.010499095899145468,-0.005397243269820735,0.012133797151050034,0.006431219789629851,0.005919444554309967,0.001606431511561158,0.014481968717476775,0.004421917268512224,0.0212242681380637,0.023387240364160636,0.0009201469755159595,0.023200838647267696,0.008232218214258402,0.003168659829724564,0.008045654619005763,0.002032894730712875,0.007227391211526047,0.001373794998169275,-0.0011598589121357915,0.005278032116106213,0.01955601990621495,1.0,0.008168997776283377
UV_VISOR_YELLOW,-0.00047149511014441756,0.017331170331781536,0.006104988765923172,0.002308826060880092,0.01887074411490816,-0.0016342336729592395,-0.013026249879770661,-0.0033577707979051677,0.007357552535913428,-0.00556069586995717,0.008098814008704209,0.013005286708033631,-0.00390876551207262,0.011526744680106718,0.011777012378307349,0.010068807385244098,0.010334587879767902,-0.0013822307921844714,0.012389335303656598,0.00029848612969606486,-0.0015413273048527187,0.005997144163107219,-0.0006549365858604388,-0.005560905466177511,0.010484764933954338,0.004137969495294644,0.0026767666463060405,-0.003567412002041309,0.008180693085397423,0.002262820435417119,0.005601704745310103,0.00019364139236668397,-0.0024738087407739644,-0.001697728097526497,0.006428120053326378,0.015598926036708254,0.016525741555748794,0.01440131517431428,0.01104108029162637,0.012597292218825093,0.014447820570660849,0.007051283659753574,0.0034539323816102133,0.0018452945275308301,0.007312747647770038,-0.002373542007338356,0.009282188301168068,0.004225370609179143,0.008168997776283377,1.0
